Invoice Date,Invoice Number,Item #,Size,Description,NDC/UPC,Ship Qty,Invoice $,Type
3/2/2026,7463033890,5671862,4X0.5ML,TRULICITY SY 4.5MG/0.5ML 4 PPN,2318280,3,"$2,907.51 ",Branded Drug
3/2/2026,7463048035,4341327,5X3ML,INS LANTUS SOLOSTAR SY 100U/ML5X3,88221905,4,$371.08 ,Branded Drug
3/2/2026,7463048035,5009469,30 EA,JARDIANCE TB 25MG 30,597015330,6,"$2,021.28 ",Branded Drug
3/2/2026,7463048035,5603592,8 EA,NURTEC ODT TD 75MG 8 BPK,72618300002,2,"$2,069.94 ",Branded Drug
3/2/2026,7463048035,5707542,3 ML,OZEMPIC SY 1MG 3ML PPN,169413013,5,"$4,944.90 ",Branded Drug
3/2/2026,7463048035,5787213,4X0.5ML,MOUNJARO SY 12.5MG/0.5ML 4 PPN,2146080,1,"$1,070.45 ",Branded Drug
3/2/2026,7463048035,5830005,3 ML,OZEMPIC SY0.25 OR 0.5MG 3ML PPN,169418113,5,"$4,944.90 ",Branded Drug
3/2/2026,7463048035,5884952,4X0.5ML,ZEPBOUND SY 12.5MG/0.5ML 4 PPN,2246080,1,"$1,045.63 ",Branded Drug
3/3/2026,7463210068,3878501,30 EA,JANUVIA TB 100MG 30UU,6027731,5,"$1,588.15 ",Branded Drug
3/3/2026,7463210068,5530787,2.5 ML,ROCKLATAN DR0.02-0.005%2.5ML OPTH,70727052925,2,$701.10 ,Branded Drug
3/3/2026,7463210068,5787205,4X0.5ML,MOUNJARO SY 10MG/0.5ML 4 PPN,2147180,1,"$1,070.45 ",Branded Drug
3/3/2026,7463210068,5888219,5X3ML,INS GLARGINE-YFGN SY100U/ML 5X3ML,83257001532,2,$177.10 ,Branded Drug
3/3/2026,7463229076,4785051,30 EA,LINZESS CP 145MCG 30,456120130,5,"$1,359.45 ",Branded Drug
3/4/2026,7463394894,3878485,30 EA,JANUVIA TB 50MG 30UU,6011231,6,"$1,905.78 ",Branded Drug
3/4/2026,7463394894,3965290,60 EA,JANUMET TB 50-500MG 60,6057561,6,"$1,905.78 ",Branded Drug
3/4/2026,7463394894,4219325,60 EA,RESTASIS DR 0.05%60X0.4ML OPTH PF,23916360,16,"$9,942.72 ",Branded Drug
3/4/2026,7463394894,4341327,5X3ML,INS LANTUS SOLOSTAR SY 100U/ML5X3,88221905,3,$278.31 ,Branded Drug
3/4/2026,7463394894,4439485,30 EA,TRADJENTA TB 5MG 30,597014030,10,"$5,053.90 ",Branded Drug
3/4/2026,7463394894,4537429,30 EA,XARELTO TB 15MG 30,50458057830,4,"$2,355.52 ",Branded Drug
3/4/2026,7463394894,4785051,30 EA,LINZESS CP 145MCG 30,456120130,15,"$4,078.35 ",Branded Drug
3/4/2026,7463394894,4791794,120 EA,VASCEPA GC 1GM 120 SFG,52937000120,10,"$3,412.50 ",Branded Drug
3/4/2026,7463394894,5009444,30 EA,JARDIANCE TB 10MG 30,597015230,3,"$1,010.64 ",Branded Drug
3/4/2026,7463394894,5168810,5X3ML,INS TRESIBA FLXTC SY 100U/ML5X3ML,169266015,4,$544.52 ,Branded Drug
3/4/2026,7463394894,5222948,30 EA,VRAYLAR CP 1.5MG 30,61874011530,1,"$1,535.01 ",Branded Drug
3/4/2026,7463394894,5307012,5X3ML,INS BASAGLAR K/P SY 100U/ML 5X3ML,2771559,10,"$3,141.20 ",Branded Drug
3/4/2026,7463394894,5705280,30 EA,GEMTESA TB 75MG 30 1/D,73336007530,7,"$3,475.99 ",Branded Drug
3/4/2026,7463394894,5707542,3 ML,OZEMPIC SY 1MG 3ML PPN,169413013,1,$988.98 ,Branded Drug
3/4/2026,7463394894,5858964,3 ML,MIEBO DR 1.338G/ML 3ML STERILE SL,24208037705,20,"$15,898.60 ",Branded Drug
3/4/2026,7463394894,5865035,30 EA,IYUZEH DR 0.005% 30X0.2MLUU PF,82584000330,6,"$1,830.30 ",Branded Drug
3/4/2026,7463394894,5874078,10.7 GM,AIRSUPRA IN 90-80MCG10.7GM 120INH,310908012,2,$970.06 ,Branded Drug
3/4/2026,7463412200,5410196,30 EA,JULUCA TB 50-25MG 30,49702024213,1,"$3,668.25 ",Branded Drug
3/4/2026,7463412200,5671854,4X0.5ML,TRULICITY SY 3MG/0.5ML 4 PPN,2223680,3,"$2,907.51 ",Branded Drug
3/4/2026,7463412200,5979190,2X1ML,REPATHA SRCLCK SY 140MG 2X1ML PPN,72511039302,1,$562.25 ,Branded Drug
3/5/2026,7463580831,3878501,30 EA,JANUVIA TB 100MG 30UU,6027731,3,$952.89 ,Branded Drug
3/5/2026,7463580831,4785069,30 EA,LINZESS CP 290MCG 30,456120230,3,$815.67 ,Branded Drug
3/5/2026,7463580831,5036371,30 EA,XIGDUO XR TB 10-1000MG 30,310628030,2,"$1,154.46 ",Branded Drug
3/5/2026,7463580831,5168844,3X3ML,INS TRESIBA FLXTC SY 200U/ML3X3ML,169255013,1,$163.35 ,Branded Drug
3/5/2026,7463580831,5707542,3 ML,OZEMPIC SY 1MG 3ML PPN,169413013,1,$988.98 ,Branded Drug
3/5/2026,7463580831,5728316,4X0.75ML,WEGOVY SY 1.7MG/0.75ML 4X0.75ML,169451714,1,"$1,298.43 ",Branded Drug
3/5/2026,7463580831,5787189,4X0.5ML,MOUNJARO SY 5MG/0.5ML 4 PPN,2149580,1,"$1,070.45 ",Branded Drug
3/5/2026,7463580831,5979190,2X1ML,REPATHA SRCLCK SY 140MG 2X1ML PPN,72511039302,1,$562.25 ,Branded Drug
3/5/2026,7463598984,4806725,60 EA,ELIQUIS TB 5MG 60,3089421,3,$997.89 ,Branded Drug
3/5/2026,7463598984,5302955,30 EA,VEMLIDY TB 25MG 30,61958230101,1,"$1,556.09 ",Branded Drug
3/5/2026,7463598984,5728324,4X0.75ML,WEGOVY SY 2.4MG/0.75ML 4X0.75ML,169452414,1,"$1,298.43 ",Branded Drug
3/6/2026,7463780820,5009444,30 EA,JARDIANCE TB 10MG 30,597015230,5,"$1,684.40 ",Branded Drug
3/6/2026,7463780820,5410196,30 EA,JULUCA TB 50-25MG 30,49702024213,1,"$3,668.25 ",Branded Drug
3/6/2026,7463780820,5707542,3 ML,OZEMPIC SY 1MG 3ML PPN,169413013,1,$988.98 ,Branded Drug
3/7/2026,7463808540,3682028,30 EA,ROZEREM TB 8MG 30,64764080530,1,$374.44 ,Branded Drug
3/7/2026,7463808540,3878501,30 EA,JANUVIA TB 100MG 30UU,6027731,3,$952.89 ,Branded Drug
3/7/2026,7463808540,4806725,60 EA,ELIQUIS TB 5MG 60,3089421,6,"$1,995.78 ",Branded Drug
3/7/2026,7463808540,5009469,30 EA,JARDIANCE TB 25MG 30,597015330,6,"$2,021.28 ",Branded Drug
3/7/2026,7463808540,5787189,4X0.5ML,MOUNJARO SY 5MG/0.5ML 4 PPN,2149580,2,"$2,140.90 ",Branded Drug
3/9/2026,7464044028,4341327,5X3ML,INS LANTUS SOLOSTAR SY 100U/ML5X3,88221905,3,$278.31 ,Branded Drug
3/9/2026,7464044028,5787221,4X0.5ML,MOUNJARO SY 15MG/0.5ML 4 PPN,2145780,1,"$1,070.45 ",Branded Drug
3/9/2026,7464044028,5830005,3 ML,OZEMPIC SY0.25 OR 0.5MG 3ML PPN,169418113,1,$988.98 ,Branded Drug
3/9/2026,7464044028,5884945,4X0.5ML,ZEPBOUND SY 10MG/0.5ML 4 PPN,2247180,1,"$1,045.63 ",Branded Drug
3/9/2026,7464044028,5979190,2X1ML,REPATHA SRCLCK SY 140MG 2X1ML PPN,72511039302,1,$562.25 ,Branded Drug
3/10/2026,7464203274,5036371,30 EA,XIGDUO XR TB 10-1000MG 30,310628030,3,"$1,731.69 ",Branded Drug
3/10/2026,7464203274,5671854,4X0.5ML,TRULICITY SY 3MG/0.5ML 4 PPN,2223680,1,$969.17 ,Branded Drug
3/10/2026,7464203274,5787189,4X0.5ML,MOUNJARO SY 5MG/0.5ML 4 PPN,2149580,1,"$1,070.45 ",Branded Drug
3/10/2026,7464203274,5830005,3 ML,OZEMPIC SY0.25 OR 0.5MG 3ML PPN,169418113,1,$988.98 ,Branded Drug
3/10/2026,7464203274,5888219,5X3ML,INS GLARGINE-YFGN SY100U/ML 5X3ML,83257001532,1,$88.55 ,Branded Drug
3/10/2026,7464203274,5979190,2X1ML,REPATHA SRCLCK SY 140MG 2X1ML PPN,72511039302,1,$562.25 ,Branded Drug
3/10/2026,7464235880,3163243,60 EA,ADVAIR DISKUS IN 500-50MCG 60,173069700,3,$765.96 ,Branded Drug
3/10/2026,7464235880,4806725,60 EA,ELIQUIS TB 5MG 60,3089421,6,"$1,995.78 ",Branded Drug
3/10/2026,7464235880,5009444,30 EA,JARDIANCE TB 10MG 30,597015230,4,"$1,347.52 ",Branded Drug
3/10/2026,7464235880,5753009,30 EA,RYBELSUS TB 14MG 30UU 1/D,169431430,3,"$2,966.94 ",Branded Drug
3/10/2026,7464235880,5787197,4X0.5ML,MOUNJARO SY 7.5MG/0.5ML 4 PPN,2148480,1,"$1,070.45 ",Branded Drug
3/10/2026,7464235880,5787213,4X0.5ML,MOUNJARO SY 12.5MG/0.5ML 4 PPN,2146080,1,"$1,070.45 ",Branded Drug
3/10/2026,7464235880,5830005,3 ML,OZEMPIC SY0.25 OR 0.5MG 3ML PPN,169418113,3,"$2,966.94 ",Branded Drug
3/11/2026,7464396234,3454576,5X3ML,INS NOVOLOG FLEXPEN SY 5X3ML PPN,169633910,1,$134.47 ,Branded Drug
3/11/2026,7464396234,4341327,5X3ML,INS LANTUS SOLOSTAR SY 100U/ML5X3,88221905,5,$463.85 ,Branded Drug
3/11/2026,7464396234,5009444,30 EA,JARDIANCE TB 10MG 30,597015230,5,"$1,684.40 ",Branded Drug
3/11/2026,7464396234,5134267,60 EA,SYNJARDY TB 5-1000MG 60,597017560,1,$336.88 ,Branded Drug
3/11/2026,7464396234,5728282,4X0.5ML,WEGOVY SY 0.25MG/0.5ML4X0.5ML PPN,169452514,1,"$1,298.43 ",Branded Drug
3/11/2026,7464396234,5734116,30 EA,KERENDIA TB 20MG 30,50419054101,0,$0.00 ,Branded Drug
3/11/2026,7464396234,5752993,30 EA,RYBELSUS TB 7MG 30UU 1/D,169430730,4,"$3,955.92 ",Branded Drug
3/11/2026,7464396234,6104368,10X0.5ML,SHINGRIX SY 50MCG 10X0.5ML PF PFS,58160084952,1,"$2,335.67 ",Branded Drug
3/11/2026,7464416023,5009469,30 EA,JARDIANCE TB 25MG 30,597015330,3,"$1,010.64 ",Branded Drug
3/11/2026,7464416023,5027024,4X0.5ML,TRULICITY SY 1.5MG/0.5ML 4 PPN,2143480,1,$969.17 ,Branded Drug
3/11/2026,7464416023,5675012,10.7 GM,BREZTRI AEROSPHERE IN 10.7GM,310461612,4,"$2,635.04 ",Branded Drug
3/12/2026,7464591733,4300315,60 EA,XIFAXAN TB 550MG 60,65649030302,1,"$3,533.39 ",Branded Drug
3/12/2026,7464591733,5009469,30 EA,JARDIANCE TB 25MG 30,597015330,9,"$3,031.92 ",Branded Drug
3/12/2026,7464591733,5209440,90 GM,SANTYL OI 250U/GM 90GM TUBE PF,50484001090,1,$914.82 ,Branded Drug
3/12/2026,7464591733,5707542,3 ML,OZEMPIC SY 1MG 3ML PPN,169413013,2,"$1,977.96 ",Branded Drug
3/12/2026,7464618782,5225297,30 EA,VRAYLAR CP 4.5MG 30,61874014530,-1,"($1,465.72)",Branded Drug
3/12/2026,7464618783,5225297,30 EA,VRAYLAR CP 4.5MG 30,61874014530,1,"$1,539.00 ",Branded Drug
3/12/2026,7464655160,5734116,30 EA,KERENDIA TB 20MG 30,50419054101,3,"$2,066.01 ",Branded Drug
3/12/2026,7464655162,4418885,90 EA,SYNTHROID TB 50MCG 90,74455290,1,$150.60 ,Branded Drug
3/12/2026,7464655162,5830005,3 ML,OZEMPIC SY0.25 OR 0.5MG 3ML PPN,169418113,3,"$2,966.94 ",Branded Drug
3/13/2026,7464827253,3878501,30 EA,JANUVIA TB 100MG 30UU,6027731,4,"$1,270.52 ",Branded Drug
3/13/2026,7464827253,4537478,30 EA,XARELTO TB 20MG 30,50458057930,3,"$1,766.64 ",Branded Drug
3/13/2026,7464827253,5009444,30 EA,JARDIANCE TB 10MG 30,597015230,3,"$1,010.64 ",Branded Drug
3/13/2026,7464827253,5530175,30 EA,DOVATO TB 50-300MG 30,49702024613,1,"$3,169.21 ",Branded Drug
3/13/2026,7464827253,5787213,4X0.5ML,MOUNJARO SY 12.5MG/0.5ML 4 PPN,2146080,1,"$1,070.45 ",Branded Drug
3/13/2026,7464827253,5798707,30 EA,VENLAFAXINE ER TB 112.5MG 30,52427063230,3,$560.91 ,Branded Drug
3/13/2026,7464827253,5830005,3 ML,OZEMPIC SY0.25 OR 0.5MG 3ML PPN,169418113,3,"$2,966.94 ",Branded Drug
3/13/2026,7464827253,5858964,3 ML,MIEBO DR 1.338G/ML 3ML STERILE SL,24208037705,4,"$3,179.72 ",Branded Drug
3/13/2026,7464845906,5009444,30 EA,JARDIANCE TB 10MG 30,597015230,6,"$2,021.28 ",Branded Drug
3/13/2026,7464845906,5110663,30 EA,REXULTI TB 0.5MG 30,59148003613,1,"$1,497.52 ",Branded Drug
3/13/2026,7464845906,5707542,3 ML,OZEMPIC SY 1MG 3ML PPN,169413013,3,"$2,966.94 ",Branded Drug
3/13/2026,7464845906,5830005,3 ML,OZEMPIC SY0.25 OR 0.5MG 3ML PPN,169418113,3,"$2,966.94 ",Branded Drug
3/14/2026,7464879073,3013349,30 EA,NEXIUM CP 40MG 30 DR,186504031,3,$794.97 ,Branded Drug
3/14/2026,7464879073,4785069,30 EA,LINZESS CP 290MCG 30,456120230,5,"$1,359.45 ",Branded Drug
3/14/2026,7464879073,5047667,30 EA,FARXIGA TB 10MG 30,310621030,3,"$1,090.95 ",Branded Drug
3/14/2026,7464879073,5468954,30 EA,SYMTUZA TB 30 CPLT,59676080030,1,"$4,598.99 ",Branded Drug
3/16/2026,7465085958,3454576,5X3ML,INS NOVOLOG FLEXPEN SY 5X3ML PPN,169633910,2,$268.94 ,Branded Drug
3/16/2026,7465085958,4341327,5X3ML,INS LANTUS SOLOSTAR SY 100U/ML5X3,88221905,3,$278.31 ,Branded Drug
3/16/2026,7465085958,5874078,10.7 GM,AIRSUPRA IN 90-80MCG10.7GM 120INH,310908012,1,$485.03 ,Branded Drug
3/16/2026,7465124735,5809884,30 EA,SUNOSI TB 150MG 30             C4,81968035101,1,$943.35 ,Branded Drug
3/16/2026,7465124736,3454576,5X3ML,INS NOVOLOG FLEXPEN SY 5X3ML PPN,169633910,3,$403.41 ,Branded Drug
3/16/2026,7465124736,5345947,60 EA,SYNJARDY XR TB 5-1000MG 60,597029074,3,"$1,010.64 ",Branded Drug
3/16/2026,7465124736,5675012,10.7 GM,BREZTRI AEROSPHERE IN 10.7GM,310461612,1,$658.76 ,Branded Drug
3/16/2026,7465124736,5707542,3 ML,OZEMPIC SY 1MG 3ML PPN,169413013,4,"$3,955.92 ",Branded Drug
3/16/2026,7465124736,5787189,4X0.5ML,MOUNJARO SY 5MG/0.5ML 4 PPN,2149580,1,"$1,070.45 ",Branded Drug
3/16/2026,7465124736,5787239,4X0.5ML,MOUNJARO SY 2.5MG/0.5ML 4 PPN,2150680,1,"$1,070.45 ",Branded Drug
3/17/2026,7465282936,5009469,30 EA,JARDIANCE TB 25MG 30,597015330,3,"$1,010.64 ",Branded Drug
3/17/2026,7465282936,5752985,30 EA,RYBELSUS TB 3MG 30UU 1/D,169430330,3,"$2,966.94 ",Branded Drug
3/17/2026,7465299555,4756680,30 EA,MYRBETRIQ ER TB 50MG 30,469260230,3,"$1,329.12 ",Branded Drug
3/17/2026,7465299555,5018437,4X0.4ML,RASUVO SY 20MG/0.4ML 4X0.4ML,59137053004,1,$566.48 ,Branded Drug
3/17/2026,7465299555,5707542,3 ML,OZEMPIC SY 1MG 3ML PPN,169413013,3,"$2,966.94 ",Branded Drug
3/17/2026,7465299555,5787197,4X0.5ML,MOUNJARO SY 7.5MG/0.5ML 4 PPN,2148480,4,"$4,281.80 ",Branded Drug
3/18/2026,7465467547,3878501,30 EA,JANUVIA TB 100MG 30UU,6027731,4,"$1,270.52 ",Branded Drug
3/18/2026,7465467547,5134267,60 EA,SYNJARDY TB 5-1000MG 60,597017560,1,$336.88 ,Branded Drug
3/18/2026,7465467547,5400270,60 EA,TRELEGY ELLIP IN100-62.5-25MCG 60,173088710,4,"$2,686.28 ",Branded Drug
3/18/2026,7465467547,5678289,60 EA,TRELEGY ELLIP IN200-62.5-25MCG 60,173089310,3,"$2,014.71 ",Branded Drug
3/18/2026,7465467547,5905989,10 ML,HC/ACETIC ACID DR 2-1% 10ML OTIC,71656006410,0,$0.00 ,Branded Drug
3/18/2026,7465490359,4896676,60 EA,BREO ELLIPTA IN 100-25MCG 30INH,173085910,4,"$1,567.80 ",Branded Drug
3/18/2026,7465490359,5222948,30 EA,VRAYLAR CP 1.5MG 30,61874011530,1,"$1,535.01 ",Branded Drug
3/18/2026,7465490359,5707542,3 ML,OZEMPIC SY 1MG 3ML PPN,169413013,3,"$2,966.94 ",Branded Drug
3/18/2026,7465490359,5830005,3 ML,OZEMPIC SY0.25 OR 0.5MG 3ML PPN,169418113,2,"$1,977.96 ",Branded Drug
3/19/2026,7465663344,3878501,30 EA,JANUVIA TB 100MG 30UU,6027731,6,"$1,905.78 ",Branded Drug
3/19/2026,7465663344,4341491,5 ML,LUMIGAN DR 0.01% 5ML,23320505,1,$518.58 ,Branded Drug
3/19/2026,7465663344,5222948,30 EA,VRAYLAR CP 1.5MG 30,61874011530,1,"$1,535.01 ",Branded Drug
3/19/2026,7465663344,5780358,3 ML,OZEMPIC SY 2MG 3ML PPN,169477212,3,"$2,966.94 ",Branded Drug
3/19/2026,7465663344,5787197,4X0.5ML,MOUNJARO SY 7.5MG/0.5ML 4 PPN,2148480,1,"$1,070.45 ",Branded Drug
3/19/2026,7465663344,5787213,4X0.5ML,MOUNJARO SY 12.5MG/0.5ML 4 PPN,2146080,1,"$1,070.45 ",Branded Drug
3/19/2026,7465684828,4960043,60 EA,ANORO ELLIPTA IN 62.5-25MCG 30INH,173086910,1,$470.75 ,Branded Drug
3/19/2026,7465684828,5787213,4X0.5ML,MOUNJARO SY 12.5MG/0.5ML 4 PPN,2146080,1,"$1,070.45 ",Branded Drug
3/19/2026,7465684829,5971841,5 EA,VALTOCO SN 10MG/SP 5 NSL       C4,72252051005,1,"$1,840.32 ",Branded Drug
3/20/2026,7465857314,5009444,30 EA,JARDIANCE TB 10MG 30,597015230,6,"$2,021.28 ",Branded Drug
3/20/2026,7465857314,5421532,74 EA,ELIQUIS TB 5MG 74 30D S/PK,3376474,1,$410.25 ,Branded Drug
3/20/2026,7465857314,5649934,10 ML,INS LISPRO MD 100U/ML 10ML,2773701,9,$216.54 ,Branded Drug
3/20/2026,7465857314,5707542,3 ML,OZEMPIC SY 1MG 3ML PPN,169413013,4,"$3,955.92 ",Branded Drug
3/20/2026,7465857314,5781174,100 EA,DEPAKOTE TB 500MG 100 DR,74732713,1,$752.63 ,Branded Drug
3/20/2026,7465857314,5879325,10 ML,INS GLARGINE-YFGN MD 100U/ML 10ML,83257001411,2,$121.22 ,Branded Drug
3/20/2026,7465857315,5971841,5 EA,VALTOCO SN 10MG/SP 5 NSL       C4,72252051005,1,"$1,840.32 ",Branded Drug
3/20/2026,7465880363,5905989,10 ML,HC/ACETIC ACID DR 2-1% 10ML OTIC,71656006410,1,$70.82 ,Branded Drug
3/20/2026,7465880365,3436755,120 EA,CARBATROL CP 300MG 120 ER,54092017312,1,$204.76 ,Branded Drug
3/20/2026,7465880365,5009444,30 EA,JARDIANCE TB 10MG 30,597015230,3,"$1,010.64 ",Branded Drug
3/20/2026,7465880365,5009469,30 EA,JARDIANCE TB 25MG 30,597015330,3,"$1,010.64 ",Branded Drug
3/20/2026,7465880365,5047667,30 EA,FARXIGA TB 10MG 30,310621030,1,$363.65 ,Branded Drug
3/20/2026,7465880365,5168844,3X3ML,INS TRESIBA FLXTC SY 200U/ML3X3ML,169255013,1,$163.35 ,Branded Drug
3/20/2026,7465880365,5671854,4X0.5ML,TRULICITY SY 3MG/0.5ML 4 PPN,2223680,3,"$2,907.51 ",Branded Drug
3/20/2026,7465880365,5787221,4X0.5ML,MOUNJARO SY 15MG/0.5ML 4 PPN,2145780,1,"$1,070.45 ",Branded Drug
3/21/2026,7465912373,4341327,5X3ML,INS LANTUS SOLOSTAR SY 100U/ML5X3,88221905,5,$463.85 ,Branded Drug
3/21/2026,7465912373,4341509,7.5 ML,LUMIGAN DR 0.01% 7.5ML,23320508,1,$777.83 ,Branded Drug
3/21/2026,7465912373,4785069,30 EA,LINZESS CP 290MCG 30,456120230,3,$815.67 ,Branded Drug
3/21/2026,7465912373,5830005,3 ML,OZEMPIC SY0.25 OR 0.5MG 3ML PPN,169418113,1,$988.98 ,Branded Drug
3/23/2026,7466118429,4806725,60 EA,ELIQUIS TB 5MG 60,3089421,3,$997.89 ,Branded Drug
3/23/2026,7466118429,5884911,4X0.5ML,ZEPBOUND SY 2.5MG/0.5ML 4 PPN,2250680,1,"$1,045.63 ",Branded Drug
3/23/2026,7466161003,3013349,30 EA,NEXIUM CP 40MG 30 DR,186504031,2,$529.98 ,Branded Drug
3/23/2026,7466161003,5027024,4X0.5ML,TRULICITY SY 1.5MG/0.5ML 4 PPN,2143480,3,"$2,907.51 ",Branded Drug
3/23/2026,7466161003,5530563,30 EA,PAXIL TB 20MG 30,60505451803,2,$650.06 ,Branded Drug
3/23/2026,7466161003,5707542,3 ML,OZEMPIC SY 1MG 3ML PPN,169413013,3,"$2,966.94 ",Branded Drug
3/23/2026,7466161003,5787189,4X0.5ML,MOUNJARO SY 5MG/0.5ML 4 PPN,2149580,4,"$4,281.80 ",Branded Drug
3/23/2026,7466161003,5787197,4X0.5ML,MOUNJARO SY 7.5MG/0.5ML 4 PPN,2148480,1,"$1,070.45 ",Branded Drug
3/23/2026,7466161003,5787221,4X0.5ML,MOUNJARO SY 15MG/0.5ML 4 PPN,2145780,1,"$1,070.45 ",Branded Drug
3/23/2026,7466161003,5830005,3 ML,OZEMPIC SY0.25 OR 0.5MG 3ML PPN,169418113,2,"$1,977.96 ",Branded Drug
3/24/2026,7466329127,5009444,30 EA,JARDIANCE TB 10MG 30,597015230,3,"$1,010.64 ",Branded Drug
3/24/2026,7466329127,5423470,30 EA,BIKTARVY 50-200-25MG TB 30 CPLT,61958250101,1,"$4,110.70 ",Branded Drug
3/24/2026,7466329127,5787197,4X0.5ML,MOUNJARO SY 7.5MG/0.5ML 4 PPN,2148480,1,"$1,070.45 ",Branded Drug
3/24/2026,7466329127,5830005,3 ML,OZEMPIC SY0.25 OR 0.5MG 3ML PPN,169418113,3,"$2,966.94 ",Branded Drug
3/24/2026,7466355790,3509189,30 EA,ABILIFY TB 5MG 30,59148000713,1,$561.91 ,Branded Drug
3/24/2026,7466355790,4537478,30 EA,XARELTO TB 20MG 30,50458057930,6,"$3,533.28 ",Branded Drug
3/24/2026,7466355790,5483250,30 EA,ZTLIDO AP 1.8% 30 TOP,69557011130,1,$371.33 ,Branded Drug
3/24/2026,7466355790,5595186,10X1EA,UBRELVY TB 50MG 10UD CPLT,23649810,2,"$2,192.74 ",Branded Drug
3/24/2026,7466355790,5603592,8 EA,NURTEC ODT TD 75MG 8 BPK,72618300002,2,"$2,069.94 ",Branded Drug
3/24/2026,7466355790,5747175,30 EA,QULIPTA TB 30MG 30,74709630,1,"$1,159.40 ",Branded Drug
3/24/2026,7466355790,5787197,4X0.5ML,MOUNJARO SY 7.5MG/0.5ML 4 PPN,2148480,3,"$3,211.35 ",Branded Drug
3/24/2026,7466355790,5787221,4X0.5ML,MOUNJARO SY 15MG/0.5ML 4 PPN,2145780,1,"$1,070.45 ",Branded Drug
3/24/2026,7466355790,5830005,3 ML,OZEMPIC SY0.25 OR 0.5MG 3ML PPN,169418113,3,"$2,966.94 ",Branded Drug
3/24/2026,7466355791,5645445,30 EA,DAYVIGO TB 5MG 30              C4,62856040530,1,$349.39 ,Branded Drug
3/25/2026,7466518200,3878485,30 EA,JANUVIA TB 50MG 30UU,6011231,6,"$1,905.78 ",Branded Drug
3/25/2026,7466518200,4806725,60 EA,ELIQUIS TB 5MG 60,3089421,3,$997.89 ,Branded Drug
3/25/2026,7466518200,5495452,30 EA,LOKELMA PK 5GM 30 OSUS PWD,310110530,2,"$1,708.18 ",Branded Drug
3/25/2026,7466542578,3878485,30 EA,JANUVIA TB 50MG 30UU,6011231,3,$952.89 ,Branded Drug
3/25/2026,7466693541,5825583,20 ML,LIORESAL INT KT 40MG/20ML DSHP,70121250301,1,$954.59 ,Branded Drug
3/26/2026,7466716727,5979190,2X1ML,REPATHA SRCLCK SY 140MG 2X1ML PPN,72511039302,3,"$1,686.75 ",Branded Drug
3/27/2026,7466903052,4341327,5X3ML,INS LANTUS SOLOSTAR SY 100U/ML5X3,88221905,4,$371.08 ,Branded Drug
3/27/2026,7466913491,4129896,12 GM,ADVAIR HFA IN 45-21MCG 12GM,173071520,3,$724.20 ,Branded Drug
3/27/2026,7466913491,4785069,30 EA,LINZESS CP 290MCG 30,456120230,3,$815.67 ,Branded Drug
3/27/2026,7466913491,5327150,30 EA,LINZESS CP 72MCG 30,456120330,3,$815.67 ,Branded Drug
3/27/2026,7466913491,5707542,3 ML,OZEMPIC SY 1MG 3ML PPN,169413013,4,"$3,955.92 ",Branded Drug
3/27/2026,7466913491,5780358,3 ML,OZEMPIC SY 2MG 3ML PPN,169477212,1,$988.98 ,Branded Drug
3/27/2026,7466913491,5787213,4X0.5ML,MOUNJARO SY 12.5MG/0.5ML 4 PPN,2146080,1,"$1,070.45 ",Branded Drug
3/27/2026,7466913491,5884952,4X0.5ML,ZEPBOUND SY 12.5MG/0.5ML 4 PPN,2246080,1,"$1,045.63 ",Branded Drug
3/30/2026,7467199618,5009469,30 EA,JARDIANCE TB 25MG 30,597015330,6,"$2,021.28 ",Branded Drug
3/31/2026,7467360855,4419065,90 EA,SYNTHROID TB 125MCG 90,74706890,1,$150.69 ,Branded Drug
3/31/2026,7467360855,5747159,30 EA,QULIPTA TB 60MG 30,74709430,1,"$1,159.40 ",Branded Drug
3/31/2026,7467384136,5780358,3 ML,OZEMPIC SY 2MG 3ML PPN,169477212,3,"$2,966.94 ",Branded Drug
,,,,,,566,"$335,470.57 ",Branded Drug
,,,,,,,,
Invoice Date,Invoice Number,Item #,Size,Description,NDC/UPC,Ship Qty,Invoice $,Type
3/5/2026,7463580832,5695200,168 EA,COTTONELLE FLBE WPS 168 CLN,56952000000,0,$0.00 ,General Merchandise
3/6/2026,7463762883,3949492,1 EA,WAHL HAIR TRIMMER,43917055675,1,$5.30 ,General Merchandise
3/7/2026,7463808539,4493334,1 EA,BRITA WATER FILTER RPLC,6025835501,4,$34.68 ,General Merchandise
3/9/2026,7464019167,5695200,168 EA,COTTONELLE FLBE WPS 168 CLN,56952000000,0,$0.00 ,General Merchandise
3/9/2026,7464019167,5901483,6 EA,SCOTT PPR TOWELS CH-A-SHT 6DBL RL,59014830000,2,$16.30 ,General Merchandise
3/13/2026,7464827249,5501317,22 OZ,MURPHY OIL SOAP SP 22OZ ORN MUSE,55013170000,1,$3.22 ,General Merchandise
3/25/2026,7466518198,5695200,168 EA,COTTONELLE FLBE WPS 168 CLN,56952000000,3,$23.25 ,General Merchandise
3/25/2026,7466518201,5821848,336 EA,COTTONELLE FLBE WPS 336 CLN,58218480000,1,$14.46 ,General Merchandise
3/26/2026,7466716726,5695200,168 EA,COTTONELLE FLBE WPS 168 CLN,56952000000,0,$0.00 ,General Merchandise
