"Drug Name","NDC #","Total Rxs","Quantity","Total",
"DICLOFENAC POTASSIUM 50MG TABLET","72888-0073-01","1","30","5.70"
"LURASIDONE HCL 60 MG ORAL TABLET","31722-0082-30","1","30","11.85"
"RISPERIDONE 1MG TABLET","68382-0114-14","1","30","10.98"
"PRAZOSIN HCL 5 MG ORAL CAPSULE","70756-0440-11","1","30","9.72"
"BISOPROLOL FUMARATE 5 MG ORAL TABLET","70954-0455-20","1","30","16.44"
"RIVASTIGMINE 13.3 MG/24HR TRANSDERMAL PATCH 24 HOUR","00378-9072-93","1","30","89.34"
"METOLAZONE 5 MG TABLET","00185-0055-01","1","30","16.16"
"AMLODIPINE-VALSARTAN-HCTZ 5-160-25 MG ORAL TABLET","64380-0198-01","1","30","186.65"
"OMNIPOD 5 G6 POD (GEN 5)","08508-3000-21","1","30","1769.76"
"ISOSORBIDE MONONITRATE ER 60MG","23155-0178-05","1","30","4.92"
"QUETIAPINE FUMARATE 400 MG ORAL TABLET","67877-0248-01","1","30","15.58"
"BICALUTAMIDE 50 MG TABLET","47335-0485-83","1","30","14.99"
"HYDROCORTISONE 1% CREAM","00168-0015-31","1","28.35","11.24"
"ALENDRONATE SODIUM 10 MG ORAL TABLET","64980-0340-01","1","28","5.35"
"METHOCARBAMOL 750 MG ORAL TABLET","70010-0770-01","1","28","10.96"
"CEFPODOXIME 200MG TAB ***","00781-5439-20","1","28","55.87"
"INTRAROSA 6.5 MG VAGINAL INSERT","72495-0401-28","1","28","348.05"
"CLARITHROMYCIN 500MG TAB ***","00781-1962-60","1","28","23.42"
"QUETIAPINE 150MG TABLET ER","68180-0613-07","1","28","15.54"
"FLUCONAZOLE 150MG TAB ***","57237-0005-11","9","27","59.81"
"SEMGLEE (YFGN) 100 UNIT/ML PEN-INJECTOR","83257-0012-33","1","27","673.31"
"ONDANSETRON 4MG TAB ***","65862-0187-30","2","25","3.10"
"FLUNISOLIDE 25 MCG/ACT (0.025%) NASAL SOLUTION","24208-0344-25","1","25","51.11"
"CABERGOLINE 0.5MG TABLET****","50742-0118-08","1","24","45.68"
"LEUCOVORIN CALCIUM 5 MG ORAL TABLET","42806-0358-30","1","24","5.68"
"QVAR REDIHALER 40MCG/ACT AEROSOL****","59310-0302-40","2","21.2","437.99"
"DEXCOM G7 SENSOR","08627-0077-01","5","21","2669.02"
"TRESIBA FLEXTOUCH 200UNIT/ML INJECTION****","00169-2550-13","3","21","376.28"
"AMOXICILLIN 500MG TABLET","57237-0028-01","1","21","12.26"
"SYMBICORT 80-4.5MCG/ACT AEROSOL****","00186-0372-20","2","20.4","413.38"
"AMOXICILLIN-CLAVULANATE 500-125MG TABLET","00093-2274-34","1","20","16.07"
"FLUOCINOLONE ACETONIDE 0.01 % OTIC OIL","45802-0009-10","1","20","11.51"
"AZITHROMYCIN 250 MG ORAL TABLET","68180-0861-06","1","20","14.20"
"COMBIGAN 0.2-0.5% OPTH SOLUTION 10ML","00023-9211-10","2","20","769.19"
"DORZOLAMIDE HCL 2 % OPHTHALMIC SOLUTION","72888-0077-15","2","20","24.32"
"ACYCLOVIR 800 MG TABLET","31722-0778-01","1","20","13.49"
"TROSPIUM CHLORIDE 20 MG TABLET","23155-0530-06","1","20","7.55"
"NOVOLIN N 100UNIT/ML SUSPENSION","00169-1834-11","1","20","91.55"
"BRIMONIDINE TARTRATE 0.2% SOLUTION","61314-0143-10","2","20","24.44"
"UBRELVY 50 MG ORAL TABLET","00023-6498-10","1","20","2136.78"
"NAPROXEN 250MG TABLET","68462-0188-01","1","20","11.09"
"INSULIN ASPART FLEXPEN 100 UNIT/ML SUBCUTANEOUS SOLUTION PEN-INJECTOR","73070-0103-15","1","18","80.27"
"SUMATRIPTAN SUCCINATE 100MG TAB ***","65862-0148-36","1","18","18.52"
"CEFUROXIME AXETIL 500MG TABLET","65862-0700-20","2","17","4.90"
"XHANCE 93 MCG/ACT NASAL EXHALER SUSPENSION","71143-0375-01","1","16","664.60"
"AZITHROMYCIN 250 MG TABLET","68180-0861-11","3","16","13.60"
"TRIAMCINOLONE ACETONIDE 0.5 % EXTERNAL OINTMENT","45802-0049-35","1","15","14.55"
"ATROPINE SULFATE 1 % OPHTHALMIC SOLUTION","60219-1749-03","2","15","78.33"
"IPRATROPIUM BROMIDE 0.06 % NASAL SOLUTION","69238-2017-02","1","15","9.37"
"MURO 128 2% SOLUTION","24208-0276-15","1","15","18.17"
"AMPHETAMINE-DEXTROAMPHET ER 10 MG ORAL CAPSULE EXTENDED RELEASE 24 HOUR","43975-0278-10","1","15","10.54"
"CIPROFLOXACIN-DEXA 0.3-0.1% OTIC SUSP (EAR)","43598-0326-75","2","15","131.56"
"TIMOLOL MALEATE 0.5% SOLUTION","61314-0227-05","2","15","21.20"
"PHENAZOPYRIDINE HCL 100MG TABLET","69367-0611-01","1","15","12.43"
"LEVALBUTEROL TARTRATE 45 MCG/ACT INHALATION AEROSOL","00591-2927-54","1","15","32.93"
"KLOXXADO 8 MG/0.1ML NASAL LIQUID","59467-0679-01","7","14","873.36"
"TRULICITY 0.75MG/0.5ML INJECTION","00002-1433-80","3","14","6694.25"
"AMOXICILLIN-CLAVULANATE 875-125MG TABLET","42571-0162-01","1","14","1.98"
"LEVOFLOXACIN 750MG TABLET","72578-0100-92","1","14","14.03"
"SCOPOLAMINE 1 MG/3DAYS TRANSDERMAL PATCH 72 HOUR","50742-0505-04","2","13","94.10"
"VYZULTA 0.024 % OPHTHALMIC SOLUTION","24208-0504-02","3","12.5","1268.86"
"PROGESTERONE 200 MG ORAL CAPSULE","59651-0153-01","1","12","5.00"
"ALENDRONATE 70MG TABLET","10135-0697-12","1","12","2.06"
"MOUNJARO 7.5 MG/0.5ML PEN-INJECTOR","00002-1484-80","6","12","6357.15"
"SUMATRIPTAN SUCCINATE 25 MG ORAL TABLET","65862-0146-36","1","12","14.15"
"MIDODRINE 5MG TABLET","64980-0434-01","1","12","1.76"
"RIZATRIPTAN BENZOATE 10MG TABLET","67877-0262-18","1","12","2.38"
"FLUTICASONE PROPIONATE HFA 220 MCG/ACT INHALATION AEROSOL","66993-0080-96","1","12","217.96"
"ADVAIR HFA 230-21 MCG/ACT INHALATION AEROSOL","00173-0717-20","1","12","430.83"
"RESTASIS MULTIDOSE 0.05 % OPHTHALMIC EMULSION","00023-5301-05","2","11","1228.28"
"TRULICITY 3MG/0.5ML INJECTION","00002-2236-80","3","10","4743.05"
"OFLOXACIN 0.3% SOL (EYE) ***","64980-0515-05","2","10","38.32"
"BRIMONIDINE TARTRATE-TIMOLOL 0.2-0.5 % OPHTHALMIC SOLUTION","70069-0652-01","1","10","61.38"
"LUMIGAN 0.01 % OPHTHALMIC SOLUTION","00023-3205-05","2","10","1024.94"
"SCOPOLAMINE 1 MG/3DAYS TRANSDERMAL PATCH 72 HOUR","50742-0505-10","1","10","60.26"
"BRIMONIDINE TARTRATE-TIMOLOL 0.2-0.5 % OPHTHALMIC SOLUTION","68462-0281-32","1","10","61.38"
"MOUNJARO 2.5 MG/0.5ML PEN-INJECTOR","00002-1506-80","3","10","5352.88"
"TIMOLOL MALEATE 0.5% SOLUTION","64980-0514-01","1","10","14.16"
"KETOROLAC TROMETHAMINE 0.5 % OPHTHALMIC SOLUTION","61314-0126-10","1","10","12.60"
"MOUNJARO 10 MG/0.5ML PEN-INJECTOR","00002-1471-80","3","10","5234.73"
"FREESTYLE LIBRE 3 SENSOR","57599-0818-00","5","10","986.59"
"HYDROCORTISONE-ACETIC ACID 1-2 % OTIC SOLUTION","51672-3007-01","1","10","63.79"
"METHYLPREDNISOLONE 8MG TABLET","59762-0049-01","1","10","13.16"
"FOSFOMYCIN TROMETHAMINE 3 GM ORAL PACKET","70700-0268-94","1","9","182.53"
"ZOLMITRIPTAN 5 MG ORAL TABLET DISINTEGRATING","62332-0182-03","1","9","41.17"
"SUMATRIPTAN SUCCINATE 50MG TAB ***","65862-0147-36","1","9","2.68"
"EYSUVIS 0.25 % OPHTHALMIC SUSPENSION","71571-0333-83","1","8.3","507.66"
"MOUNJARO 15 MG/0.5ML PEN-INJECTOR","00002-1457-80","4","8","4297.77"
"EPINEPHRINE 0.3MG/0.3ML INJECTION","00093-5986-27","4","8","1271.88"
"ESTRADIOL 10MCG TABLET","00093-3223-08","1","8","28.30"
"METOCLOPRAMIDE 10MG TAB ***","00093-2203-05","1","8","0.49"
"DOTTI 0.1 MG/24HR TRANSDERMAL PATCH TWICE WEEKLY","65162-0997-08","1","8","46.04"
"JUBLIA 10 % EXTERNAL SOLUTION","00187-5400-08","1","8","1639.07"
"SIMBRINZA 1-0.2 % OPHTHALMIC SUSPENSION","00065-4147-27","1","8","218.74"
"RHOPRESSA 0.02 % OPHTHALMIC SOLUTION","70727-0497-25","1","7.5","982.38"
"CONTOUR NEXT EZ W/DEVICE KIT","00193-7553-01","7","7","100.49"
"CYANOCOBALAMIN 1000 MCG/ML INJECTION SOLUTION","69680-0112-25","3","7","24.65"
"ERYTHROMYCIN 5MG/GM OINTMENT","24208-0910-55","2","7","29.02"
"MOXIFLOXACIN HCL 400 MG ORAL TABLET","72205-0001-30","1","7","27.51"
"REPATHA SURECLICK 140 MG/ML SUBCUTANEOUS SOLUTION AUTO-INJECTOR","72511-0393-02","3","6","1667.92"
"EPINEPHRINE 0.3MG/0.3ML INJECTION 2ML","00115-1694-49","3","6","689.14"
"NEOMYCIN SULFATE 500 MG ORAL TABLET","00093-1177-01","1","6","15.71"
"TADALAFIL 10MG TABLET","47335-0011-83","1","6","2.54"
"MOUNJARO 12.5 MG/0.5ML PEN-INJECTOR","00002-1460-80","3","6","3096.77"
"MOXIFLOXACIN HCL 0.5 % OPHTHALMIC SOLUTION","70069-0081-01","2","6","12.88"
"METHYLERGONOVINE MALEATE 0.2MG TABLET","16571-0735-21","1","6","67.50"
"TRULICITY 4.5 MG/0.5ML SOLUTION","00002-3182-80","1","6","2827.13"
"NEOMYCIN-POLY-DEX OPTH SUSPENSION (EYE)","61314-0630-06","1","5","5.48"
"ROCKLATAN 0.02-0.005% SOLUTION","70727-0529-25","2","5","692.68"
"AZITHROMYCIN 500MG TAB","00781-8090-03","1","5","3.30"
"TRIAMCINOLONE ACETONIDE 0.1 % MOUTH/THROAT PASTE","64980-0320-05","1","5","8.06"
"PREDNISONE 50MG TABLET","64380-0949-06","1","5","0.29"
"CLONIDINE 0.1 MG/24HR TRANSDERMAL PATCH WEEKLY","75907-0023-48","1","4","31.99"
"BUPRENORPHINE 10 MCG/HR TRANSDERMAL PATCH WEEKLY","00093-3657-40","1","4","109.68"
"SPIRIVA RESPIMAT 2.5MCG/ACT AEROSOL***","00597-0100-61","1","4","514.88"
"TRULICITY 1.5MG/0.5ML INJECTION","00002-1434-80","2","4","1943.40"
"ESTRADIOL 0.025 MG/24HR TRANSDERMAL PATCH WEEKLY","00781-7119-54","1","4","27.08"
"ESTRADIOL 0.0375 MG/24HR TRANSDERMAL PATCH WEEKLY","00781-7122-54","1","4","36.74"
"CLONIDINE 0.2 MG/24HR TRANSDERMAL PATCH WEEKLY","75907-0024-48","1","4","40.87"
"MURO 128 5% OINTMENT","24208-0385-55","1","3.5","18.55"
"NEOMYCIN-POLYMYXIN-DEXAMETH 3.5-10000-0.1 OPHTHALMIC OINTMENT","24208-0795-35","1","3.5","3.82"
"BLOOD PRESSURE MACHINE ***  *TALKING SENSE*","91237-0001-78","3","3","151.50"
"WEGOVY 1.7 MG/0.75ML AUTO-INJECTOR","00169-4517-14","1","3","1260.25"
"WEGOVY 2.4 MG/0.75ML AUTO-INJECTOR","00169-4524-14","1","3","1283.48"
"SHINGRIX 50 MCG/0.5ML IM SUSP RECON","58160-0823-11","3","3","676.39"
"IBANDRONATE 150MG TAB ***","60505-2795-00","1","3","21.75"
"ZAFEMY 150-35 MCG/24HR TRANSDERMAL PATCH WEEKLY","65162-0358-03","1","3","105.46"
"VEVYE 0.1 % OPHTHALMIC SOLUTION","82667-0900-02","1","2","732.49"
"ZEPBOUND 12.5 MG/0.5ML AUTO-INJECTOR","00002-2460-80","1","2","1052.03"
"TESTOSTERONE CYPIONATE 200 MG/ML INTRAMUSCULAR SOLUTION","55150-0277-01","1","2","20.28"
"EPINEPHRINE (JR) 0.15MG/0.3ML","00093-5985-27","1","2","143.52"
"MISOPROSTOL 200 MCG ORAL TABLET","70954-0444-20","1","2","11.20"
"ZEPBOUND 10 MG/0.5ML AUTO-INJECTOR","00002-2471-80","1","2","1050.18"
"FREESTYLE LIBRE 3 PLUS SENSOR","57599-0844-00","1","2","163.88"
"ACTEMRA ACTPEN 162 MG/0.9ML SUBCUTANEOUS SOLUTION AUTO-INJECTOR","50242-0143-01","1","1.8","2312.48"
"BROMFENAC SODIUM (ONCE-DAILY) 0.09% SOLUTION","72266-0142-01","1","1.7","74.52"
"RASUVO 20MG/0.4ML INJECTION","59137-0530-04","1","1.6","552.64"
"LANCING DEVICE EMBRACE","94030-0002-68","1","1","13.24"
"PREVNAR 20 0.5 ML PREFILLED SYRINGE","00005-2000-10","2","1","588.95"
"ACCU-CHEK GUIDE W/DEVICE KIT","65702-0729-10","1","1","21.18"
"GARDASIL 9 INTRAMUSCULAR SUSPENSION PREFILLED SYRINGE","00006-4121-02","2","1","665.90"
"DEXCOM G7 RECEIVER DEVICE","08627-0078-01","1","1","295.45"
"OMNIPOD 5 G6 INTRO (GEN 5) KIT","08508-3000-01","1","1","590.01"
"PREVNAR 20 0.5 ML INTRAMUSCULAR SUSPENSION PREFILLED SYRINGE","00005-2000-02","1","0.5","313.34"
