"Drug Name","NDC #","QOH","Total Rxs","Quantity","Acq Cost","Total","Margin","Profit Pct","Min QOH","Pkg Size",
"OLMESARTAN-HCTZ 20-12.5MG TABLET","70756-0812-90","-1440","5","450","3377.50","77.95","-4232.91%","-97.69%","0","90"
"NEXLETOL 180 MG ORAL TABLET","72426-0118-03","-450","5","450","6313.35","5987.27","-5.45%","-5.16%","0","30"
"CANDESARTAN CILEXETIL-HCTZ 32-12.5 MG ORAL TABLET","43547-0460-09","-450","5","450","1863.00","554.47","-236%","-70.24%","0","90"
"GLYBURIDE-METFORMIN 5-500 MG ORAL TABLET","23155-0235-01","-480","4","450","397.80","40.59","-880.04%","-89.8%","0","100"
"GABAPENTIN 800 MG ORAL TABLET","82619-0146-02","-450","5","450","63.40","33.26","-90.62%","-47.54%","0","500"
"NYSTATIN 100000 UNIT/ML MOUTH/THROAT SUSPENSION","69315-0504-47","-1461","2","448","31.02","15.76","-96.83%","-49.19%","0","473"
"TERCONAZOLE 0.8 % VAGINAL CREAM","00168-0347-20","-1120","22","440","927.74","598.56","-55%","-35.48%","0","20"
"IPRATROPIUM BROMIDE 0.06 % NASAL SOLUTION","69238-2017-02","-1410","29","435","2386.99","440.41","-441.99%","-81.55%","0","15"
"ACYCLOVIR 800 MG TABLET","31722-0778-01","-1185","11","435","1577.25","166.51","-847.24%","-89.44%","0","100"
"IBUPROFEN 400 MG ORAL TABLET","00904-5853-40","-762","6","432","59.42","52.51","-13.16%","-11.63%","0","500"
"BANOPHEN 25MG CAPSULE","00904-7237-80","-454","14","423","6.49","137.73","95.29%","2022.19%","0","1000"
"CIPROFLOXACIN 500MG TABLET","00143-9928-01","-1587","32","421","1943.44","125.49","-1448.68%","-93.54%","0","100"
"NORTRIPTYLINE 50MG CAPSULE","51672-4003-01","-930","16","420","999.04","162.67","-514.15%","-83.72%","0","100"
"DESVENLAFAXINE SUCCINATE ER 50MG TABLET","68180-0592-06","-480","6","420","3373.02","102.55","-3189.15%","-96.96%","0","30"
"DOXEPIN HCL 50 MG ORAL CAPSULE","62332-0645-31","-540","6","420","425.28","49.36","-761.59%","-88.39%","0","100"
"PRAZOSIN HCL 2 MG ORAL CAPSULE","70377-0067-11","-1200","8","420","477.68","94.84","-403.67%","-80.15%","0","100"
"CLOMIPRAMINE HCL 25 MG ORAL CAPSULE","42571-0342-01","-960","14","420","4060.56","310.57","-1207.45%","-92.35%","0","100"
"DEPAKOTE ER 250 MG TABLET","00074-7401-13","-1110","14","420","1722.00","1644.88","-4.69%","-4.48%","0","100"
"EUCRISA 2% OINTMENT*****","55724-0211-21","-1620","7","420","5950.00","5386.63","-10.46%","-9.47%","0","60"
"CANDESARTAN CILEXETIL 16 MG ORAL TABLET","62332-0343-90","-1175","6","420","995.26","264.00","-276.99%","-73.47%","0","90"
"GUANFACINE ER 1MG TAB ***","24979-0533-01","-870","14","420","3084.34","204.53","-1408.01%","-93.37%","0","100"
"DIGOXIN 250MCG TABLET ***","70954-0202-10","-2700","14","420","830.76","193.42","-329.51%","-76.72%","0","100"
"DILTIAZEM 360MG CAPSULE ER","50742-0252-90","-1380","14","420","3696.70","162.21","-2178.96%","-95.61%","0","90"
"LITHIUM CARBONATE ER 45 MG TABLET","64980-0278-01","-420","3","420","167.49","136.01","-23.15%","-18.8%","0","100"
"RIVAROXABAN 2.5 MG ORAL TABLET","43598-0981-60","-420","3","420","3887.87","1250.29","-210.96%","-67.84%","0","60"
"OMEPRAZOLE 20MG CAPSULE DR","68462-0396-10","-450","6","420","1553.26","17.48","-8785.93%","-98.87%","0","1000"
"DAPAGLIFLOZIN PROPANEDIOL 5MG TABLET","66993-0456-30","-420","6","420","7991.62","2540.48","-214.57%","-68.21%","0","30"
"BRIMONIDINE TARTRATE 0.2% SOLUTION","61314-0143-05","-865","63","415","1897.38","602.56","-214.89%","-68.24%","0","5"
"PREDNISOLONE ACETATE 1% SUSPENSION","61314-0637-05","-1435","75","415","5395.00","2128.40","-153.48%","-60.55%","0","5"
"DORZOLAMIDE HCL 2% SOLUTION","61314-0019-10","-1570","39","410","1915.93","295.17","-549.09%","-84.59%","0","10"
"CICLOPIROX 8 % EXTERNAL SOLUTION","42192-0715-06","-1168.2","62","409.2","10972.14","1012.64","-983.52%","-90.77%","0","6.6"
"WARFARIN SODIUM 3MG TABLET","51672-4030-01","-1490","12","405","186.30","16.52","-1027.72%","-91.13%","0","100"
"BETAMETHASONE DIPROPIONATE 0.05 % EXTERNAL OINTMENT","72578-0093-06","-1395","9","405","951.03","252.71","-276.33%","-73.43%","0","45"
"CLOTRIMAZOLE-BETAMETHASONE 1-0.05 % EXTERNAL CREAM","51672-4048-06","-630","5","405","679.32","106.94","-535.23%","-84.26%","0","45"
"LIDOCAINE 5 % EXTERNAL OINTMENT","70752-0113-04","-1850","8","400","2620.96","168.11","-1459.07%","-93.59%","0","50"
"POLY-VI-SOL/IRON 11 MG/ML ORAL SOLUTION","00087-0405-01","-650","6","400","67.68","58.16","-16.37%","-14.07%","0","50"
"SODIUM FLUORIDE 5000 PPM 1.1 % DENTAL PASTE","11527-0750-43","-500","4","400","54.36","44.02","-23.49%","-19.02%","0","100"
"NURTEC 75MG TABLET DISINTEGRATING","72618-3000-02","-800","25","400","47435.00","50397.35","5.88%","6.25%","0","8"
"ACETAZOLAMIDE 125 MG ORAL TABLET","72578-0149-01","-400","3","400","718.11","29.04","-2372.83%","-95.96%","0","100"
"LIDOCAINE 5 % EXTERNAL OINTMENT","33342-0405-50","-400","8","400","3044.00","87.16","-3392.43%","-97.14%","0","50"
"MICROLET LANCETS","00193-6586-21","-400","3","400","41.12","37.99","-8.24%","-7.61%","0","100"
"TRAMADOL 50 MG TABLET","60219-2348-05","589","16","395","283.25","14.60","-1840.07%","-94.85%","0","500"
"TRAMADOL HCL ER 200MG TABLET","68180-0698-06","30","13","390","2018.38","764.92","-163.87%","-62.1%","0","30"
"TRAZODONE 300MG TABLET","13668-0333-01","-1350","13","390","1822.99","387.93","-369.93%","-78.72%","0","100"
"NORTRIPTYLINE 10MG CAPSULE","51672-4001-01","-1080","13","390","246.35","15.30","-1510.13%","-93.79%","0","100"
"AMITRIPTYLINE 50MG TABLET","16729-0173-01","-1650","11","390","426.00","22.59","-1785.79%","-94.7%","0","100"
"ABILIFY 5MG TABLET","59148-0007-13","-990","13","390","7832.24","7402.20","-5.81%","-5.49%","0","30"
"OLMESARTAN-AMLODIPINE-HCTZ 40-10-12.5 MG ORAL TABLET","49884-0789-09","-390","13","390","3321.50","1070.75","-210.2%","-67.76%","0","90"
"ENALAPRIL MALEATE 2.5MG TABLET","23155-0704-01","-2200","11","390","488.81","53.14","-819.85%","-89.13%","0","100"
"FLUPHENAZINE HCL 1 MG ORAL TABLET","70954-0273-10","-1740","5","390","1473.07","47.35","-3011.02%","-96.79%","0","100"
"ARIPIPRAZOLE 5MG TABLET","67877-0431-03","-1732","13","390","10734.49","151.19","-7000%","-98.59%","0","30"
"ENALAPRIL 20MG TAB ***","68682-0713-10","-3990","5","390","390.00","43.80","-790.41%","-88.77%","0","1000"
"DEXILANT 60MG CAP ***","64764-0175-30","-2040","13","390","5200.00","3793.86","-37.06%","-27.04%","0","30"
"OLANZAPINE 5MG TABLET","43598-0164-30","-1259","9","390","4432.61","33.48","-13139.58%","-99.24%","0","30"
"ACYCLOVIR 5 % EXTERNAL OINTMENT","68462-0746-35","-480","13","390","10057.79","144.29","-6870.54%","-98.57%","0","30"
"EYE ITCH RELIEF 0.025 % OPHTHALMIC SOLUTION","70000-0522-01","-1180","77","385","747.67","1807.68","58.64%","141.78%","0","5"
"INSULIN LISPRO 100 UNIT/ML SQ SOLUTION","00002-8222-59","-573","21","384","4203.74","4194.33","-0.22%","-0.22%","0","15"
"INSULIN LISPRO 100 UNIT/ML INJECTION SOLUTION","00002-7737-01","-1120","6","380","980.40","974.88","-0.57%","-0.56%","0","10"
"METOCLOPRAMIDE 5MG TABLET","00093-2204-05","-1790","4","380","107.86","22.94","-370.18%","-78.73%","0","500"
"HYOSCYAMINE SULFATE 0.125 MG SUBLINGUAL TABLET","62135-0859-12","-576","3","378","1950.48","1589.79","-22.69%","-18.49%","0","120"
"QUETIAPINE FUMARATE 200 MG ORAL TABLET","67877-0246-01","-405","13","375","4174.87","167.31","-2395.29%","-95.99%","0","100"
"AMOXICILLIN-CLAVULANATE 600-42.9MG/5ML SUSPENSION","65862-0535-13","-960","2","375","214.23","44.36","-382.94%","-79.29%","0","125"
"HYDROXYZINE HCL 10MG TAB ***","23155-0500-05","-525","10","375","218.25","77.55","-181.43%","-64.47%","0","500"
"AIRSUPRA 90-80 MCG/ACT INHALATION AEROSOL","00310-9080-12","-385.2","35","374.5","17157.00","16383.70","-4.72%","-4.51%","0","10.7"
"FLUTICASONE PROPIONATE HFA 44 MCG/ACT INH AEROSOL","66993-0078-96","-657.2","35","371","7018.55","4867.42","-44.19%","-30.65%","0","10.6"
"HYDROCORTISONE 2.5 % EXTERNAL CREAM ***","45802-0004-03","-756","11","364","206.45","50.88","-305.76%","-75.35%","0","28"
"HYDROMORPHONE HCL 2 MG ORAL TABLET","00406-3243-01","238","10","362","192.89","40.15","-380.42%","-79.19%","0","100"
"LUBRICANT EYE DROPS 0.6 % SOLUTION","70000-0013-01","-720","24","360","177.36","264.96","33.06%","49.39%","0","15"
"RANOLAZINE ER 500MG TABLET","45963-0418-06","-840","4","360","2202.06","64.85","-3295.62%","-97.06%","0","60"
"PRAMIPEXOLE 0.25 MG TABLET","13668-0092-05","-8550","4","360","913.20","7.15","-12672.03%","-99.22%","0","500"
"FOLIC ACID 400 MCG ORAL TABLET","80681-0099-00","-990","4","360","6.00","4.64","-29.31%","-22.67%","0","100"
"TACROLIMUS 0.03% OINTMENT","00168-0417-60","-900","6","360","2187.84","348.19","-528.35%","-84.09%","0","60"
"GENTAMICIN SULFATE 0.1 % EXTERNAL OINTMENT","00713-0682-31","-960","12","360","1019.16","353.25","-188.51%","-65.34%","0","30"
"AMPHETAMINE-DEXTROAMPHETAMINE 20MG TABLET","72516-0012-01","20","7","360","530.64","178.56","-197.18%","-66.35%","0","100"
"LOVASTATIN 40MG TAB ***","68180-0469-01","-1260","4","360","1076.56","11.32","-9410.25%","-98.95%","0","100"
"OLMESARTAN MEDOXOMIL-HCTZ 40-12.5 MG ORAL TABLET","65862-0780-90","-720","4","360","2702.00","74.18","-3542.49%","-97.25%","0","90"
"NYSTATIN 100000UNIT/GM OINTMENT","00713-0686-31","-1650","12","360","270.96","123.48","-119.44%","-54.43%","0","30"
"CICLOPIROX 0.77 % EXTERNAL GEL","00574-2061-45","-1755","8","360","832.72","299.76","-177.8%","-64%","0","45"
"BUSPIRONE HCL 30 MG ORAL TABLET","59651-0393-60","-1080","6","360","1124.88","105.17","-969.58%","-90.65%","0","60"
"PHENTERMINE 37.5MG TABLET","10702-0025-01","20","12","360","477.60","79.68","-499.4%","-83.32%","0","100"
"ESOMEPRAZOLE 20MG CAPSULE DR","70377-0055-12","-1860","8","360","2793.62","93.13","-2899.7%","-96.67%","0","90"
"MYRBETRIQ 25MG TABLET****","00469-2601-30","-1440","12","360","8400.00","5011.96","-67.6%","-40.33%","0","30"
"BUPROPION (SR) 200MG","70436-0060-01","-1980","6","360","1045.86","88.02","-1088.21%","-91.58%","0","100"
"CLOTRIMAZOLE 1 % EXTERNAL CREAM","51672-1275-02","-1080","10","360","464.85","122.12","-280.65%","-73.73%","0","30"
"DUTASTERIDE-TAMSULOSIN HCL 0.5-0.4 MG ORAL CAPSULE","68382-0640-06","-930","12","360","1873.44","585.07","-220.21%","-68.77%","0","30"
"DEXLANSOPRAZOLE 60 MG CAPSULE DR","49884-0148-11","-1170","12","360","3246.24","1933.59","-67.89%","-40.44%","0","30"
"NICOTINE POLACRILEX 4 MG MOUTH/THROAT LOZENGE","70000-0561-01","-1008","3","360","150.45","77.65","-93.75%","-48.39%","0","72"
"CANDESARTAN-HCTZ 32-12.5MG TABLET","33342-0132-10","-1890","4","360","1490.40","566.22","-163.22%","-62.01%","0","90"
"RIVASTIGMINE TARTRATE 1.5 MG ORAL CAPSULE","33342-0089-09","-420","6","360","1247.94","99.00","-1160.55%","-92.07%","0","60"
"HYDRALAZINE HCL 10 MG ORAL TABLET","23155-0832-01","-960","2","360","127.40","3.55","-3488.73%","-97.21%","0","100"
"METFORMIN ER (OSM) 1000MG TABLET EXTENDED RELEASE","68180-0337-07","-1260","2","360","9721.44","227.02","-4182.2%","-97.66%","0","60"
"METRONIDAZOLE TOPICAL 0.75% CREAM","00168-0323-46","-900","8","360","1130.28","124.42","-808.44%","-88.99%","0","45"
"MEMANTINE 14MG CAPSULE ER","70436-0055-04","-1240","4","360","4730.64","435.51","-986.23%","-90.79%","0","30"
"NEBIVOLOL 10MG TABLET","62559-0277-30","-1920","4","360","1758.12","60.79","-2792.12%","-96.54%","0","30"
"FOSINOPRIL 20MG TAB ***","69097-0857-05","-1380","4","360","299.88","101.43","-195.65%","-66.18%","0","90"
"METOPROLOL-HCTZ 50-25MG TABLET","00378-0424-01","-1260","4","360","433.92","166.80","-160.14%","-61.56%","0","100"
"DILTIAZEM 300MG CAPSULE ER","50742-0251-30","-1260","4","360","786.60","121.16","-549.22%","-84.6%","0","30"
"IRBESARTAN-HCTZ 150-12.5MG TABLET","43547-0330-09","-1080","4","360","1155.84","34.16","-3283.61%","-97.04%","0","90"
"FOSINOPRIL-HCTZ 20-12.5MG TAB ***","65862-0309-01","-2310","4","360","373.20","110.48","-237.8%","-70.4%","0","100"
"AMLODIPINE-VALSARTAN 5-320MG TABLET","00378-1723-93","-1500","4","360","2144.76","102.22","-1998.18%","-95.23%","0","30"
"DILANTIN 100MG CAPSULE****","00071-0369-24","-1440","6","360","720.00","579.40","-24.27%","-19.53%","0","100"
"TRIAMTERENE-HCTZ 37.5-25MG CAP ***","00781-2074-01","-1800","4","360","94.52","27.25","-246.86%","-71.17%","0","100"
"ACETAZOLAMIDE 250 MG ORAL TABLET","72578-0150-01","-742","2","360","854.36","120.16","-611.02%","-85.94%","0","100"
"MINOXIDIL 2.5MG TABLET","53489-0386-01","-795","9","360","182.02","57.72","-215.35%","-68.29%","0","100"
"VITAMIN B-12 1000 MCG ORAL TABLET","00536-1366-01","-960","6","360","11.84","9.28","-27.59%","-21.62%","0","100"
"FOSINOPRIL-HCTZ 10-12.5MG TAB ***","65862-0308-01","-1800","4","360","373.20","69.68","-435.59%","-81.33%","0","100"
"BENAZEPRIL 20MG TABLET","65862-0117-01","-1170","4","360","325.40","11.85","-2645.99%","-96.36%","0","100"
"NEXLIZET 180-10MG TABLET","72426-0818-03","-720","4","360","4903.56","4813.89","-1.86%","-1.83%","0","30"
"DILTIAZEM 120MG CAPSULE ER","24979-0026-07","-2160","4","360","280.48","34.42","-714.88%","-87.73%","0","90"
"LEFLUNOMIDE 20MG TABLET ***","23155-0044-03","-1710","4","360","6000.00","120.46","-4880.91%","-97.99%","0","30"
"CRESTOR 5MG TABLET","00310-7560-90","-1200","4","360","4200.00","3094.86","-35.71%","-26.31%","0","90"
"EPLERENONE 25 MG ORAL TABLET","31722-0049-90","-900","4","360","1343.52","94.58","-1320.51%","-92.96%","0","90"
"CANDESARTAN CILEXETIL-HCTZ 16-12.5 MG ORAL TABLET","43547-0459-09","-360","4","360","1461.36","523.16","-179.33%","-64.2%","0","90"
"CREON 6000-19000 UNIT ORAL CAPSULE DELAYED RELEASE PARTICLES","00032-0046-70","-360","2","360","797.44","721.88","-10.47%","-9.48%","0","100"
"NADOLOL 20MG TABLET","69238-1123-09","-1260","12","360","1442.76","214.06","-574%","-85.16%","0","90"
"GLIMEPIRIDE 1 MG ORAL TABLET","55111-0320-05","-360","10","360","120.62","16.30","-640%","-86.49%","0","500"
"BUTALBITAL-APAP-CAFFEINE 50-325-40 MG ORAL TABLET","70010-0149-01","-160","7","360","522.47","79.22","-559.52%","-84.84%","0","100"
"RIVASTIGMINE TARTRATE 3 MG ORAL CAPSULE","33342-0090-09","-360","2","360","1247.94","107.19","-1064.23%","-91.41%","0","60"
"GLIPIZIDE ER 2.5 MG ORAL TABLET EXTENDED RELEASE 24 HOUR","59651-0780-30","-660","3","360","125.88","20.64","-509.88%","-83.6%","0","30"
"ISOSORBIDE MONONITRATE ER 60 MG ORAL TABLET EXTENDED RELEASE 24 HOUR","59651-0540-05","-360","6","360","419.13","27.49","-1424.66%","-93.44%","0","500"
"CHLORZOXAZONE 375 MG ORAL TABLET","59651-0305-01","-360","4","360","2765.20","229.30","-1105.93%","-91.71%","0","100"
"AZATHIOPRINE 50MG TABLET","68382-0003-01","-1050","2","360","653.26","67.53","-867.36%","-89.66%","0","100"
"MYCOPHENOLATE SODIUM 360 MG ORAL TABLET DELAYED RELEASE","67877-0929-12","-360","2","360","2828.08","181.38","-1459.2%","-93.59%","0","120"
"FLUOCINONIDE 0.05 % EXTERNAL OINTMENT","51672-1264-03","-360","6","360","1460.28","68.30","-2038.04%","-95.32%","0","60"
"SULFASALAZINE 500 MG ORAL TABLET DELAYED RELEASE","59762-0104-06","-360","5","360","111.17","56.13","-98.06%","-49.51%","0","300"
"MOMETASONE FUROATE 50MCG/ACT SUSPENSION","60505-0830-01","-425","21","357","3766.98","860.54","-337.75%","-77.16%","0","17"
"SYMBICORT 80-4.5MCG/ACT AEROSOL****","00186-0372-20","-1815.6","35","357","52500.00","7233.08","-625.83%","-86.22%","0","10.2"
"PREDNISOLONE 15 MG/5ML ORAL SOLUTION","00121-0885-08","-355","7","355","439.63","235.03","-87.05%","-46.54%","0","240"
"HALOBETASOL PROPIONATE 0.05 % EXTERNAL OINTMENT","70752-0119-04","-950","7","350","1332.71","569.63","-133.96%","-57.26%","0","50"
"FLUTICASONE PROPIONATE HFA 110 MCG/ACT INHAEROSOL","66993-0079-96","-756","29","348","7785.63","5456.93","-42.67%","-29.91%","0","12"
"ESCITALOPRAM 20MG TABLET","43547-0282-10","-5715","6","345","1341.10","71.91","-1764.97%","-94.64%","0","100"
"ECONAZOLE NITRATE 1% CREAM ***","45802-0466-53","-340","4","340","480.20","164.52","-191.88%","-65.74%","0","85"
"QUETIAPINE 150MG TABLET ER","68180-0613-07","-1068","12","336","4601.88","171.17","-2588.49%","-96.28%","0","60"
"VARENICLINE TARTRATE 1MG TABLET","70710-1614-06","-1176","6","336","2539.08","171.50","-1380.51%","-93.25%","0","56"
"DROSPIRENONE-ETHINYL ESTRADIOL 3-0.03 MG ORAL TABLET","68462-0733-29","-1092","4","336","791.36","94.81","-734.68%","-88.02%","0","84"
"ISIBLOOM 0.15-30 MG-MCG ORAL TABLET","70700-0113-85","-840","4","336","520.00","87.59","-493.68%","-83.16%","0","84"
"FLUOXETINE 10MG CAP ***","65862-0192-01","-1586","12","335","748.61","23.37","-3103.29%","-96.88%","0","100"
"PSEUDOEPHEDRINE(SUDOGEST) 30MG TABLET","00904-5053-59","-657","8","335","9.11","88.58","89.72%","872.34%","0","100"
"MELOXICAM 15MG TABLET","69097-0159-15","-335","11","335","1395.71","48.75","-2762.99%","-96.51%","0","1000"
"INSULIN ASPART FLEXPEN 100 UNIT/ML SUBCUTANEOUS SOLUTION PEN-INJECTOR","73070-0103-15","-402","16","333","3200.83","2857.98","-12%","-10.71%","0","15"
"VITAMIN D3 25 MCG (1000 UT) CAPSULE","37205-0746-85","-1764","11","330","11.33","7.15","-58.46%","-36.89%","0","250"
"NIFEDIPINE 90MG TABLET ER","50742-0262-01","-1290","5","330","726.96","59.09","-1130.26%","-91.87%","0","100"
"DOVATO 50-300 MG ORAL TABLET","49702-0246-13","-330","11","330","35142.25","32970.91","-6.59%","-6.18%","0","30"
"LEVETIRACETAM 250 MG TABLET","31722-0536-12","-690","11","330","815.98","124.56","-555.09%","-84.73%","0","120"
"VEMLIDY 25 MG ORAL TABLET","61958-2301-01","-330","11","330","17330.50","16329.35","-6.13%","-5.78%","0","30"
"QUETIAPINE FUMARATE 100 MG ORAL TABLET","67877-0250-10","-330","10","330","1946.77","59.42","-3176.29%","-96.95%","0","1000"
"DAPAGLIFLOZIN 5MG TABLET (FARXIGA)","72205-0432-01","-330","5","330","5023.37","2393.84","-109.85%","-52.35%","0","30"
"BISACODYL 10MG RECTAL SUPPOSITORY","00574-7050-12","-571","18","328","119.73","211.96","43.51%","77.03%","0","12"
"AMOXICILLIN-POT CLAVULANATE 875-125 MG TABLET ***","00143-9249-20","-429","21","327","1420.62","180.30","-687.92%","-87.31%","0","20"
"MOUNJARO 5 MG/0.5ML PEN-INJECTOR","00002-1495-80","-474","136","324","162987.11","167944.39","2.95%","3.04%","0","2"
"BANOPHEN 25MG CAPSULE","00904-5306-60","-2496","6","321","6.80","66.16","89.72%","872.94%","0","100"
"ACYCLOVIR 200MG CAPSULE","72578-0002-05","-2120","4","320","80.92","14.80","-446.76%","-81.71%","0","500"
"CLINDAMYCIN PHOSPHATE 2 % VAGINAL CREAM","00168-0277-40","-360","8","320","896.64","526.05","-70.45%","-41.33%","0","40"
"SUMATRIPTAN SUCCINATE 50MG TAB ***","65862-0147-36","-780","28","315","5543.30","237.17","-2237.27%","-95.72%","0","9"
"MOMETASONE FUROATE 0.1 % EXTERNAL OINTMENT","45802-0119-42","-585","7","315","268.52","131.99","-103.44%","-50.85%","0","45"
"CLOBETASOL PROPIONATE 0.05% CREAM","21922-0016-06","-1035","7","315","2661.66","407.46","-553.23%","-84.69%","0","45"
"ENTECAVIR 0.5 MG ORAL TABLET","31722-0833-30","-315","4","315","12036.68","2866.20","-319.95%","-76.19%","0","30"
"ALENDRONATE SODIUM 10 MG ORAL TABLET","64980-0340-01","-314","9","314","789.25","26.92","-2831.84%","-96.59%","0","100"
"ASPIRIN 325MG TABLET","00536-1054-29","-773","5","312","3.40","23.13","85.3%","580.29%","0","100"
"JUNEL FE 24 1-20 MG-MCG(24) ORAL TABLET","00093-5328-62","-532","7","308","847.02","95.88","-783.42%","-88.68%","0","84"
"METOLAZONE 2.5 MG ORAL TABLET","69292-0562-01","-993","6","301","667.27","88.37","-655.09%","-86.76%","0","100"
"HALOPERIDOL 10MG TABLET","68382-0080-01","-905","10","300","370.10","146.44","-152.73%","-60.43%","0","100"
"TRIAMCINOLONE ACETONIDE 0.1 % EXTERNAL LOTION","70752-0130-05","-4500","4","300","387.00","77.38","-400.13%","-80.01%","0","60"
"COMBIGAN 0.2-0.5% OPTH SOLUTION 15ML","00023-9211-15","-885","20","300","15000.00","11598.20","-29.33%","-22.68%","0","15"
"MONTELUKAST 5MG TABLET CHEWABLE","13668-0080-05","-2130","4","300","1297.26","60.82","-2032.95%","-95.31%","0","500"
"BACLOFEN 10MG TABLET ***","00172-4096-60","-6550","5","300","741.30","13.88","-5240.78%","-98.13%","0","100"
"NYSTATIN 100000UNIT/GM POWDER","68308-0152-60","-960","3","300","326.75","146.27","-123.39%","-55.23%","0","60"
"PREMARIN 0.625 MG/GM VAGINAL CREAM","00046-0872-21","-930","10","300","4509.20","4482.24","-0.6%","-0.6%","0","30"
"HYDROCORTISONE VALERATE 0.2 % EXTERNAL CREAM","51672-1290-03","-900","5","300","933.55","478.55","-95.08%","-48.74%","0","60"
"OXCARBAZEPINE 150MG TAB ***","51991-0292-01","-930","5","300","370.85","16.46","-2153.04%","-95.56%","0","100"
"FLUDROCORTISONE ACETATE 0.1 MG ORAL TABLET","70954-0252-20","-690","10","300","204.70","207.86","1.52%","1.54%","0","100"
"IPRATROPIUM BROMIDE 0.03 % NASAL SOLUTION","69238-2016-03","-540","4","300","960.40","99.45","-865.71%","-89.64%","0","30"
"PRAZOSIN HCL 5 MG ORAL CAPSULE","70756-0440-11","-300","8","300","592.20","86.27","-586.45%","-85.43%","0","100"
"MIRTAZAPINE 30MG TABLET","60505-0248-01","-2280","10","300","587.40","50.05","-1073.63%","-91.48%","0","30"
"AMOXICILLIN 250 MG/5ML ORAL SUSPENSION RECONSTITUTED","65862-0707-01","-3500","2","300","15.81","18.42","14.17%","16.51%","0","100"
"LEVETIRACETAM 100 MG/ML SOLUTION","65862-0250-47","-12633","1","300","167.86","4.89","-3332.72%","-97.09%","0","473"
"DOXAZOSIN MESYLATE 2MG TABLET","00832-0357-11","-1950","4","300","347.93","16.05","-2067.79%","-95.39%","0","100"
"METHENAMINE HIPPURATE 1GM TABLET","65862-0782-01","-840","3","300","539.65","114.24","-372.38%","-78.83%","0","100"
"SILVER SULFADIAZINE 1% CREAM","67877-0124-50","-2850","6","300","63.42","33.56","-88.97%","-47.08%","0","50"
"FLUTICASONE FUROATE-VILANTEROL 100-25 MCG/ACT INH AEROSOL","66993-0135-97","-300","5","300","1881.60","1206.02","-56.02%","-35.9%","0","60"
"OLMESARTAN-AMLODIPINE-HCTZ 40-5-25MG TABLET","49884-0788-11","-450","6","300","2555.00","242.68","-952.83%","-90.5%","0","30"
"TROSPIUM CHLORIDE 20 MG TABLET","23155-0530-06","-840","7","300","950.00","71.91","-1221.1%","-92.43%","0","60"
"TACROLIMUS 0.1% OINTMENT","00168-0416-99","-800","3","300","1823.22","1171.29","-55.66%","-35.76%","0","100"
"RISPERIDONE 1MG TABLET","68382-0114-14","-1432","9","298","1166.47","70.87","-1545.93%","-93.92%","0","60"
"FLUCONAZOLE 200 MG ORAL TABLET","00904-6501-06","-319","22","296","443.68","186.73","-137.61%","-57.91%","0","50"
"FLUCONAZOLE 150MG TAB ***","57237-0005-11","-818","108","291","4054.53","638.77","-534.74%","-84.25%","0","12"
"AMOXICILLIN 875 MG TABLET","65862-0015-01","-1400","20","288","288.00","106.10","-171.44%","-63.16%","0","100"
"AMOXICILLIN-CLAVULANATE 500-125MG TABLET","00093-2274-34","-1170","18","282","917.74","110.85","-727.91%","-87.92%","0","20"
"NABUMETONE 500MG TABLET","69367-0241-01","-582","9","282","333.70","52.54","-535.14%","-84.26%","0","100"
"SPRINTEC 28 0.25-35MG TABLET****","00555-9016-58","-1680","6","280","2500.00","48.28","-5078.13%","-98.07%","0","28"
"NITROFURANTOIN MONOHYD MACRO 100 MG ORAL CAPSULE","70756-0404-11","-294","25","280","983.37","165.29","-494.94%","-83.19%","0","100"
"REFRESH PLUS 0.5 % OPHTHALMIC SOLUTION","00023-0403-70","-350","4","280","75.00","78.72","4.73%","4.96%","0","70"
"RIFAMPIN 300MG CAPSULE","68180-0659-07","-1356","3","276","1089.88","235.80","-362.21%","-78.36%","0","60"
"AZITHROMYCIN 250 MG TABLET","68180-0861-11","-1388","46","272","1820.58","250.06","-628.06%","-86.26%","0","6"
"SODIUM CHLORIDE (HYPERTONIC) 5 % OPHTHALMIC SOLUTION","00536-1254-94","-555","15","270","75.78","227.56","66.7%","200.29%","0","15"
"AMLODIPINE-VALSARTAN-HCTZ 5-160-12.5 MG ORAL TABLET","64380-0197-01","-570","3","270","2222.55","1194.78","-86.02%","-46.24%","0","30"
"ARNUITY ELLIPTA 50 MCG/ACT INHAEROSOL","00173-0888-10","-450","9","270","1936.44","1825.65","-6.07%","-5.72%","0","30"
"HYDROCHLOROTHIAZIDE 50MG TAB ***","16729-0184-17","-840","3","270","25.14","2.92","-760.96%","-88.39%","0","1000"
"VITAMIN D3 50 MCG (2000 UT) ORAL TABLET","80681-0170-00","-840","5","270","7.56","7.07","-6.93%","-6.48%","0","100"
"GLIMEPIRIDE 1MG TAB ***","16729-0001-16","-1710","7","270","90.46","24.72","-265.94%","-72.67%","0","500"
"NATEGLINIDE 60 MG ORAL TABLET","55111-0328-90","-270","1","270","385.95","68.38","-464.42%","-82.28%","0","90"
"VENTOLIN HFA 108 (90 BASE) ***","00173-0682-20","-2340","9","270","1200.00","842.65","-42.41%","-29.78%","0","18"
"SYNTHROID 137MCG TABLET ***","00074-3727-90","-1170","3","270","401.22","439.23","8.65%","9.47%","0","90"
