
"Purchases by Type","2057216665 - HILDA PHARMACY LLC"

"Invoice Date","Invoice Number","Item #","Size","Description","NDC/UPC","Ship Qty","Invoice $","Type"
"2/2/26","7458949691","5642426","30 EA","XCOPRI TB 200MG 30             C5","71699020030","1","$1,217.44","Branded Drug"
"2/2/26","7458949692","3878485","30 EA","JANUVIA TB 50MG 30UU","6011231","5","$1,604.65","Branded Drug"
"2/2/26","7458949692","3878501","30 EA","JANUVIA TB 100MG 30UU","6027731","9","$2,888.37","Branded Drug"
"2/2/26","7458949692","4584736","30 GM","PREMARIN CR 0.625MG/GM 30GM W/APL","46087221","1","$460.27","Branded Drug"
"2/2/26","7458949692","4785069","30 EA","LINZESS CP 290MCG 30","456120230","6","$1,648.26","Branded Drug"
"2/2/26","7458949692","5009444","30 EA","JARDIANCE TB 10MG 30","597015230","9","$3,063.42","Branded Drug"
"2/2/26","7458949692","5009469","30 EA","JARDIANCE TB 25MG 30","597015330","9","$3,063.42","Branded Drug"
"2/2/26","7458949692","5345988","60 EA","SYNJARDY XR TB 12.5-1000MG 60","597030045","3","$1,021.14","Branded Drug"
"2/2/26","7458949692","5707542","3 ML","OZEMPIC SY 1MG 3ML PPN","169413013","3","$2,997.75","Branded Drug"
"2/2/26","7458949692","5734116","30 EA","KERENDIA TB 20MG 30","50419054101","3","$2,087.46","Branded Drug"
"2/2/26","7458949692","5737754","2 EA","KLOXXADO SN 8MG 2","59467067901","3","$364.68","Branded Drug"
"2/2/26","7458949692","5787221","4X0.5ML","MOUNJARO SY 15MG/0.5ML 4 PPN","2145780","1","$1,081.58","Branded Drug"
"2/2/26","7458949692","5884937","4X0.5ML","ZEPBOUND SY 7.5MG/0.5ML 4 PPN","2248480","1","$1,056.49","Branded Drug"
"2/2/26","7458949692","5905997","100 EA","CREON CP 24000U 100 DR","32263601","3","$2,545.65","Branded Drug"
"2/3/26","7459133940","5222948","30 EA","VRAYLAR CP 1.5MG 30","61874011530","1","$1,550.96","Branded Drug"
"2/3/26","7459133940","5307012","5X3ML","INS BASAGLAR K/P SY 100U/ML 5X3ML","2771559","3","$952.17","Branded Drug"
"2/3/26","7459133940","5495452","30 EA","LOKELMA PK 5GM 30 OSUS PWD","310110530","1","$862.97","Branded Drug"
"2/3/26","7459133940","5530787","2.5 ML","ROCKLATAN DR0.02-0.005%2.5ML OPTH","70727052925","3","$1,062.57","Branded Drug"
"2/3/26","7459133940","5603592","8 EA","NURTEC ODT TD 75MG 8 BPK","72618300002","2","$2,091.44","Branded Drug"
"2/3/26","7459133940","5671854","4X0.5ML","TRULICITY SY 3MG/0.5ML 4 PPN","2223680","1","$979.24","Branded Drug"
"2/3/26","7459133940","5707542","3 ML","OZEMPIC SY 1MG 3ML PPN","169413013","6","$5,995.50","Branded Drug"
"2/3/26","7459133940","5753009","30 EA","RYBELSUS TB 14MG 30UU 1/D","169431430","3","$2,997.75","Branded Drug"
"2/3/26","7459133940","5787189","4X0.5ML","MOUNJARO SY 5MG/0.5ML 4 PPN","2149580","5","$5,407.90","Branded Drug"
"2/3/26","7459154297","3682028","30 EA","ROZEREM TB 8MG 30","64764080530","1","$378.33","Branded Drug"
"2/3/26","7459154297","4341327","5X3ML","INS LANTUS SOLOSTAR SY 100U/ML5X3","88221905","5","$468.65","Branded Drug"
"2/3/26","7459154297","4418927","90 EA","SYNTHROID TB 75MCG 90","74518290","1","$152.21","Branded Drug"
"2/3/26","7459154297","4419065","90 EA","SYNTHROID TB 125MCG 90","74706890","1","$152.25","Branded Drug"
"2/3/26","7459154297","5787197","4X0.5ML","MOUNJARO SY 7.5MG/0.5ML 4 PPN","2148480","3","$3,244.74","Branded Drug"
"2/4/26","7459338519","3965316","60 EA","JANUMET TB 50-1000MG 60","6057761","20","$6,418.60","Branded Drug"
"2/4/26","7459338519","4219325","60 EA","RESTASIS DR 0.05%60X0.4ML OPTH PF","23916360","32","$20,092.16","Branded Drug"
"2/4/26","7459338519","4439485","30 EA","TRADJENTA TB 5MG 30","597014030","10","$5,106.40","Branded Drug"
"2/4/26","7459338519","4756680","30 EA","MYRBETRIQ ER TB 50MG 30","469260230","3","$1,342.92","Branded Drug"
"2/4/26","7459338519","4791794","120 EA","VASCEPA GC 1GM 120 SFG","52937000120","6","$2,068.80","Branded Drug"
"2/4/26","7459338519","4806691","60 EA","ELIQUIS TB 2.5MG 60","3089321","20","$6,721.80","Branded Drug"
"2/4/26","7459338519","4806725","60 EA","ELIQUIS TB 5MG 60","3089421","12","$4,033.08","Branded Drug"
"2/4/26","7459338519","5036371","30 EA","XIGDUO XR TB 10-1000MG 30","310628030","4","$2,332.92","Branded Drug"
"2/4/26","7459338519","5043658","30 EA","ARNUITY ELLIPTA IN 100MCG 30INH","173087410","2","$405.52","Branded Drug"
"2/4/26","7459338519","5047667","30 EA","FARXIGA TB 10MG 30","310621030","6","$2,204.58","Branded Drug"
"2/4/26","7459338519","5056866","30 EA","FARXIGA TB 5MG 30","310620530","10","$3,674.30","Branded Drug"
"2/4/26","7459338519","5307012","5X3ML","INS BASAGLAR K/P SY 100U/ML 5X3ML","2771559","20","$6,347.80","Branded Drug"
"2/4/26","7459338519","5495452","30 EA","LOKELMA PK 5GM 30 OSUS PWD","310110530","3","$2,588.91","Branded Drug"
"2/4/26","7459338519","5495460","30 EA","LOKELMA PK 10GM 30 OSUS PWD","310111030","7","$6,040.79","Branded Drug"
"2/4/26","7459338519","5499637","60 EA","CEQUA DR 0.09% 60X0.25ML OPTH","47335050696","5","$3,167.40","Branded Drug"
"2/4/26","7459338519","5605993","30 EA","NEXLETOL TB 180MG 30","72426011803","3","$1,262.34","Branded Drug"
"2/4/26","7459338519","5646799","30 EA","NEXLIZET TB 180MG 30","72426081803","3","$1,262.34","Branded Drug"
"2/4/26","7459338519","5705280","30 EA","GEMTESA TB 75MG 30 1/D","73336007530","10","$5,017.30","Branded Drug"
"2/4/26","7459338519","5734090","30 EA","KERENDIA TB 10MG 30","50419054001","10","$6,958.20","Branded Drug"
"2/4/26","7459338519","5787197","4X0.5ML","MOUNJARO SY 7.5MG/0.5ML 4 PPN","2148480","12","$12,978.96","Branded Drug"
"2/4/26","7459338519","5858964","3 ML","MIEBO DR 1.338G/ML 3ML STERILE SL","24208037705","20","$16,063.80","Branded Drug"
"2/4/26","7459338519","5953658","60 EA","XIIDRA DR 5% 12X5X0.2ML PF","24208091112","24","$17,287.20","Branded Drug"
"2/4/26","7459360114","5009469","30 EA","JARDIANCE TB 25MG 30","597015330","9","$3,063.42","Branded Drug"
"2/4/26","7459360114","5671862","4X0.5ML","TRULICITY SY 4.5MG/0.5ML 4 PPN","2318280","3","$2,937.72","Branded Drug"
"2/4/26","7459360114","5787213","4X0.5ML","MOUNJARO SY 12.5MG/0.5ML 4 PPN","2146080","1","$1,081.58","Branded Drug"
"2/5/26","7459540750","3163219","60 EA","ADVAIR DISKUS IN 250-50MCG 60","173069600","3","$571.20","Branded Drug"
"2/5/26","7459540750","4341509","7.5 ML","LUMIGAN DR 0.01% 7.5ML","23320508","2","$1,571.84","Branded Drug"
"2/5/26","7459540750","5009444","30 EA","JARDIANCE TB 10MG 30","597015230","9","$3,063.42","Branded Drug"
"2/5/26","7459540750","5787189","4X0.5ML","MOUNJARO SY 5MG/0.5ML 4 PPN","2149580","4","$4,326.32","Branded Drug"
"2/5/26","7459540750","5830005","3 ML","OZEMPIC SY0.25 OR 0.5MG 3ML PPN","169418113","5","$4,996.25","Branded Drug"
"2/5/26","7459540750","5884945","4X0.5ML","ZEPBOUND SY 10MG/0.5ML 4 PPN","2247180","1","$1,056.49","Branded Drug"
"2/5/26","7459570092","5530787","2.5 ML","ROCKLATAN DR0.02-0.005%2.5ML OPTH","70727052925","1","$354.19","Branded Drug"
"2/5/26","7459570092","5830005","3 ML","OZEMPIC SY0.25 OR 0.5MG 3ML PPN","169418113","3","$2,997.75","Branded Drug"
"2/5/26","7459570092","5884952","4X0.5ML","ZEPBOUND SY 12.5MG/0.5ML 4 PPN","2246080","1","$1,056.49","Branded Drug"
"2/6/26","7459741090","3013349","30 EA","NEXIUM CP 40MG 30 DR","186504031","5","$1,338.70","Branded Drug"
"2/6/26","7459741090","4341327","5X3ML","INS LANTUS SOLOSTAR SY 100U/ML5X3","88221905","0","$0.00","Branded Drug"
"2/6/26","7459741090","5047667","30 EA","FARXIGA TB 10MG 30","310621030","5","$1,837.15","Branded Drug"
"2/6/26","7459741090","5302955","30 EA","VEMLIDY TB 25MG 30","61958230101","1","$1,572.26","Branded Drug"
"2/6/26","7459741090","5780358","3 ML","OZEMPIC SY 2MG 3ML PPN","169477212","3","$2,997.75","Branded Drug"
"2/6/26","7459755343","3436755","120 EA","CARBATROL CP 300MG 120 ER","54092017312","1","$206.89","Branded Drug"
"2/6/26","7459755343","4341491","5 ML","LUMIGAN DR 0.01% 5ML","23320505","1","$523.96","Branded Drug"
"2/6/26","7459755343","5009469","30 EA","JARDIANCE TB 25MG 30","597015330","3","$1,021.14","Branded Drug"
"2/6/26","7459755343","5780358","3 ML","OZEMPIC SY 2MG 3ML PPN","169477212","3","$2,997.75","Branded Drug"
"2/7/26","7459793462","4341327","5X3ML","INS LANTUS SOLOSTAR SY 100U/ML5X3","88221905","0","$0.00","Branded Drug"
"2/7/26","7459793462","4806725","60 EA","ELIQUIS TB 5MG 60","3089421","3","$1,008.27","Branded Drug"
"2/7/26","7459793462","5009444","30 EA","JARDIANCE TB 10MG 30","597015230","6","$2,042.28","Branded Drug"
"2/7/26","7459793462","5009469","30 EA","JARDIANCE TB 25MG 30","597015330","6","$2,042.28","Branded Drug"
"2/7/26","7459793462","5346572","5X3ML","XULTOPHY SY 100U-3.6MG/ML 5X3ML","169291115","2","$2,608.34","Branded Drug"
"2/7/26","7459793462","5612247","90 EA","TRIJARDY XR TB 10-5-1000MG 90","597038068","1","$1,021.13","Branded Drug"
"2/7/26","7459793462","5874078","10.7 GM","AIRSUPRA IN 90-80MCG10.7GM 120INH","310908012","1","$490.07","Branded Drug"
"2/9/26","7460005371","4341327","5X3ML","INS LANTUS SOLOSTAR SY 100U/ML5X3","88221905","6","$562.38","Branded Drug"
"2/9/26","7460005374","5882345","2 ML","VEVYE DR 0.1% 2ML PF OPTH","82667090002","1","$748.83","Branded Drug"
"2/9/26","7460019838","5168844","3X3ML","INS TRESIBA FLXTC SY 200U/ML3X3ML","169255013","1","$165.04","Branded Drug"
"2/9/26","7460019838","5728324","4X0.75ML","WEGOVY SY 2.4MG/0.75ML 4X0.75ML","169452414","1","$1,311.92","Branded Drug"
"2/9/26","7460019838","5780358","3 ML","OZEMPIC SY 2MG 3ML PPN","169477212","3","$2,997.75","Branded Drug"
"2/10/26","7460184429","4806725","60 EA","ELIQUIS TB 5MG 60","3089421","5","$1,680.45","Branded Drug"
"2/10/26","7460184429","5675012","10.7 GM","BREZTRI AEROSPHERE IN 10.7GM","310461612","2","$1,331.22","Branded Drug"
"2/10/26","7460184429","5707542","3 ML","OZEMPIC SY 1MG 3ML PPN","169413013","0","$0.00","Branded Drug"
"2/10/26","7460184429","5728316","4X0.75ML","WEGOVY SY 1.7MG/0.75ML 4X0.75ML","169451714","1","$1,311.92","Branded Drug"
"2/10/26","7460202226","5707542","3 ML","OZEMPIC SY 1MG 3ML PPN","169413013","4","$3,997.00","Branded Drug"
"2/10/26","7460202227","5027016","4X0.5ML","TRULICITY SY 0.75MG/0.5ML 4 PPN","2143380","3","$2,937.72","Branded Drug"
"2/10/26","7460202227","5707542","3 ML","OZEMPIC SY 1MG 3ML PPN","169413013","1","$999.25","Branded Drug"
"2/11/26","7460378258","5707542","3 ML","OZEMPIC SY 1MG 3ML PPN","169413013","3","$2,997.75","Branded Drug"
"2/11/26","7460398397","5009444","30 EA","JARDIANCE TB 10MG 30","597015230","3","$1,021.14","Branded Drug"
"2/12/26","7460573432","5009469","30 EA","JARDIANCE TB 25MG 30","597015330","9","$3,063.42","Branded Drug"
"2/12/26","7460573432","5110663","30 EA","REXULTI TB 0.5MG 30","59148003613","1","$1,513.07","Branded Drug"
"2/12/26","7460573432","5787239","4X0.5ML","MOUNJARO SY 2.5MG/0.5ML 4 PPN","2150680","1","$1,081.58","Branded Drug"
"2/12/26","7460590628","3878485","30 EA","JANUVIA TB 50MG 30UU","6011231","7","$2,246.51","Branded Drug"
"2/12/26","7460590628","4537478","30 EA","XARELTO TB 20MG 30","50458057930","3","$1,784.97","Branded Drug"
"2/12/26","7460590628","5874078","10.7 GM","AIRSUPRA IN 90-80MCG10.7GM 120INH","310908012","2","$980.14","Branded Drug"
"2/13/26","7460757940","4341327","5X3ML","INS LANTUS SOLOSTAR SY 100U/ML5X3","88221905","6","$562.38","Branded Drug"
"2/13/26","7460757940","5009444","30 EA","JARDIANCE TB 10MG 30","597015230","3","$1,021.14","Branded Drug"
"2/13/26","7460757940","5830005","3 ML","OZEMPIC SY0.25 OR 0.5MG 3ML PPN","169418113","5","$4,996.25","Branded Drug"
"2/14/26","7460798849","4785051","30 EA","LINZESS CP 145MCG 30","456120130","3","$824.13","Branded Drug"
"2/14/26","7460798849","5009469","30 EA","JARDIANCE TB 25MG 30","597015330","7","$2,382.66","Branded Drug"
"2/16/26","7461001914","4785051","30 EA","LINZESS CP 145MCG 30","456120130","3","$824.13","Branded Drug"
"2/16/26","7461001914","5027024","4X0.5ML","TRULICITY SY 1.5MG/0.5ML 4 PPN","2143480","1","$979.24","Branded Drug"
"2/16/26","7461019587","4806725","60 EA","ELIQUIS TB 5MG 60","3089421","6","$2,016.54","Branded Drug"
"2/16/26","7461019587","5009444","30 EA","JARDIANCE TB 10MG 30","597015230","6","$2,042.28","Branded Drug"
"2/17/26","7461176216","5027016","4X0.5ML","TRULICITY SY 0.75MG/0.5ML 4 PPN","2143380","3","$2,937.72","Branded Drug"
"2/17/26","7461176216","5675012","10.7 GM","BREZTRI AEROSPHERE IN 10.7GM","310461612","1","$665.61","Branded Drug"
"2/17/26","7461194324","3278926","10 ML","INS NOVOLOG MD 100U/ML 10ML","169750111","3","$211.05","Branded Drug"
"2/17/26","7461194324","5082813","8 ML","JUBLIA SL 10% 8ML TOP W/APL BRSH","187540008","2","$3,180.18","Branded Drug"
"2/17/26","7461194324","5830005","3 ML","OZEMPIC SY0.25 OR 0.5MG 3ML PPN","169418113","2","$1,998.50","Branded Drug"
"2/18/26","7461357672","3878501","30 EA","JANUVIA TB 100MG 30UU","6027731","9","$2,888.37","Branded Drug"
"2/18/26","7461357672","4129920","12 GM","ADVAIR HFA IN 230-21MCG 12GM","173071720","2","$855.26","Branded Drug"
"2/18/26","7461357672","4806725","60 EA","ELIQUIS TB 5MG 60","3089421","3","$1,008.27","Branded Drug"
"2/18/26","7461357672","5027016","4X0.5ML","TRULICITY SY 0.75MG/0.5ML 4 PPN","2143380","4","$3,916.96","Branded Drug"
"2/18/26","7461357672","5027024","4X0.5ML","TRULICITY SY 1.5MG/0.5ML 4 PPN","2143480","1","$979.24","Branded Drug"
"2/18/26","7461357672","5787221","4X0.5ML","MOUNJARO SY 15MG/0.5ML 4 PPN","2145780","1","$1,081.58","Branded Drug"
"2/18/26","7461357672","5787239","4X0.5ML","MOUNJARO SY 2.5MG/0.5ML 4 PPN","2150680","1","$1,081.58","Branded Drug"
"2/18/26","7461357672","5883707","30 EA","VOQUEZNA TB 10MG 30","81520010030","1","$683.65","Branded Drug"
"2/18/26","7461357672","5905989","10 ML","HC/ACETIC ACID DR 2-1% 10ML OTIC","71656006410","1","$70.82","Branded Drug"
"2/18/26","7461357674","5809884","30 EA","SUNOSI TB 150MG 30             C4","81968035101","1","$953.15","Branded Drug"
"2/18/26","7461377556","5047667","30 EA","FARXIGA TB 10MG 30","310621030","2","$734.86","Branded Drug"
"2/18/26","7461377556","5780358","3 ML","OZEMPIC SY 2MG 3ML PPN","169477212","2","$1,998.50","Branded Drug"
"2/19/26","7461543455","4418869","90 EA","SYNTHROID TB 25MCG 90","74434190","1","$152.23","Branded Drug"
"2/19/26","7461543455","5888219","5X3ML","INS GLARGINE-YFGN SY100U/ML 5X3ML","83257001532","1","$89.47","Branded Drug"
"2/19/26","7461562414","5209440","90 GM","SANTYL OI 250U/GM 90GM TUBE PF","50484001090","1","$924.32","Branded Drug"
"2/19/26","7461562414","5787205","4X0.5ML","MOUNJARO SY 10MG/0.5ML 4 PPN","2147180","1","$1,081.58","Branded Drug"
"2/19/26","7461562414","5884945","4X0.5ML","ZEPBOUND SY 10MG/0.5ML 4 PPN","2247180","1","$1,056.49","Branded Drug"
"2/20/26","7461728843","4785051","30 EA","LINZESS CP 145MCG 30","456120130","6","$1,648.26","Branded Drug"
"2/20/26","7461728843","4785069","30 EA","LINZESS CP 290MCG 30","456120230","6","$1,648.26","Branded Drug"
"2/20/26","7461728843","5009444","30 EA","JARDIANCE TB 10MG 30","597015230","5","$1,701.90","Branded Drug"
"2/20/26","7461728843","5018437","4X0.4ML","RASUVO SY 20MG/0.4ML 4X0.4ML","59137053004","1","$566.48","Branded Drug"
"2/20/26","7461728843","5035183","4 GM","SPIRIVA RSPMT IN 2.5MCG 4GM 60INH","597010061","1","$512.89","Branded Drug"
"2/20/26","7461728843","5787197","4X0.5ML","MOUNJARO SY 7.5MG/0.5ML 4 PPN","2148480","2","$2,163.16","Branded Drug"
"2/20/26","7461728843","5787213","4X0.5ML","MOUNJARO SY 12.5MG/0.5ML 4 PPN","2146080","1","$1,081.58","Branded Drug"
"2/20/26","7461728843","5865035","30 EA","IYUZEH DR 0.005% 30X0.2MLUU PF","82584000330","1","$308.22","Branded Drug"
"2/20/26","7461728843","6104368","10X0.5ML","SHINGRIX SY 50MCG 10X0.5ML PF PFS","58160084952","1","$2,359.94","Branded Drug"
"2/20/26","7461744288","5787189","4X0.5ML","MOUNJARO SY 5MG/0.5ML 4 PPN","2149580","2","$2,163.16","Branded Drug"
"2/21/26","7461775411","5110671","30 EA","REXULTI TB 1MG 30","59148003713","1","$1,513.07","Branded Drug"
"2/21/26","7461775411","5222948","30 EA","VRAYLAR CP 1.5MG 30","61874011530","1","$1,550.96","Branded Drug"
"2/21/26","7461775411","5505938","0.9 ML","ACTEMRA SY 162MG/0.9ML A-INJ PF","50242014301","2","$2,290.88","Branded Drug"
"2/21/26","7461775411","5753009","30 EA","RYBELSUS TB 14MG 30UU 1/D","169431430","4","$3,997.00","Branded Drug"
"2/21/26","7461775411","5787205","4X0.5ML","MOUNJARO SY 10MG/0.5ML 4 PPN","2147180","1","$1,081.58","Branded Drug"
"2/24/26","7462145927","4806725","60 EA","ELIQUIS TB 5MG 60","3089421","3","$1,008.27","Branded Drug"
"2/24/26","7462145927","5830005","3 ML","OZEMPIC SY0.25 OR 0.5MG 3ML PPN","169418113","1","$999.25","Branded Drug"
"2/24/26","7462162170","5645445","30 EA","DAYVIGO TB 5MG 30              C4","62856040530","1","$353.02","Branded Drug"
"2/24/26","7462162171","3878501","30 EA","JANUVIA TB 100MG 30UU","6027731","6","$1,925.58","Branded Drug"
"2/24/26","7462162171","5009469","30 EA","JARDIANCE TB 25MG 30","597015330","6","$2,042.28","Branded Drug"
"2/24/26","7462162171","5787221","4X0.5ML","MOUNJARO SY 15MG/0.5ML 4 PPN","2145780","1","$1,081.58","Branded Drug"
"2/24/26","7462162171","5830005","3 ML","OZEMPIC SY0.25 OR 0.5MG 3ML PPN","169418113","3","$2,997.75","Branded Drug"
"2/25/26","7462359123","3509189","30 EA","ABILIFY TB 5MG 30","59148000713","1","$567.75","Branded Drug"
"2/25/26","7462359123","4561221","60 EA","JANUMET XR TB 50-1000MG 60UU","6008061","1","$320.93","Branded Drug"
"2/25/26","7462359123","4806725","60 EA","ELIQUIS TB 5MG 60","3089421","7","$2,352.63","Branded Drug"
"2/25/26","7462359123","5009444","30 EA","JARDIANCE TB 10MG 30","597015230","3","$1,021.14","Branded Drug"
"2/25/26","7462359123","5009469","30 EA","JARDIANCE TB 25MG 30","597015330","6","$2,042.28","Branded Drug"
"2/25/26","7462359123","5595186","10X1EA","UBRELVY TB 50MG 10UD CPLT","23649810","2","$2,215.54","Branded Drug"
"2/25/26","7462359123","5708201","28 EA","INTRAROSA SU 6.5MG 28","72495040128","1","$312.60","Branded Drug"
"2/25/26","7462359123","5780358","3 ML","OZEMPIC SY 2MG 3ML PPN","169477212","6","$5,995.50","Branded Drug"
"2/25/26","7462359123","5787189","4X0.5ML","MOUNJARO SY 5MG/0.5ML 4 PPN","2149580","3","$3,244.74","Branded Drug"
"2/25/26","7462359123","5787197","4X0.5ML","MOUNJARO SY 7.5MG/0.5ML 4 PPN","2148480","3","$3,244.74","Branded Drug"
"2/25/26","7462359123","5830005","3 ML","OZEMPIC SY0.25 OR 0.5MG 3ML PPN","169418113","2","$1,998.50","Branded Drug"
"2/25/26","7462393993","5009469","30 EA","JARDIANCE TB 25MG 30","597015330","3","$1,021.14","Branded Drug"
"2/26/26","7462574442","5168844","3X3ML","INS TRESIBA FLXTC SY 200U/ML3X3ML","169255013","1","$165.04","Branded Drug"
"2/26/26","7462574442","5225289","30 EA","VRAYLAR CP 3MG 30","61874013030","1","$1,550.96","Branded Drug"
"2/26/26","7462574442","5830005","3 ML","OZEMPIC SY0.25 OR 0.5MG 3ML PPN","169418113","1","$999.25","Branded Drug"
"2/26/26","7462593439","5707542","3 ML","OZEMPIC SY 1MG 3ML PPN","169413013","5","$4,996.25","Branded Drug"
"2/26/26","7462593439","5787197","4X0.5ML","MOUNJARO SY 7.5MG/0.5ML 4 PPN","2148480","1","$1,081.58","Branded Drug"
"2/26/26","7462593439","5787239","4X0.5ML","MOUNJARO SY 2.5MG/0.5ML 4 PPN","2150680","1","$1,081.58","Branded Drug"
"2/26/26","7462593439","5830005","3 ML","OZEMPIC SY0.25 OR 0.5MG 3ML PPN","169418113","3","$2,997.75","Branded Drug"
"2/27/26","7462757043","4341327","5X3ML","INS LANTUS SOLOSTAR SY 100U/ML5X3","88221905","2","$187.46","Branded Drug"
"2/27/26","7462757043","5345988","60 EA","SYNJARDY XR TB 12.5-1000MG 60","597030045","2","$680.76","Branded Drug"
"2/27/26","7462757043","5530563","30 EA","PAXIL TB 20MG 30","60505451803","2","$656.80","Branded Drug"
"2/27/26","7462757043","5649926","5X3ML","INS LISPRO SY 100U/ML 5X3 KWIKPEN","2822259","3","$464.22","Branded Drug"
"2/27/26","7462757043","5675012","10.7 GM","BREZTRI AEROSPHERE IN 10.7GM","310461612","4","$2,662.44","Branded Drug"
"2/27/26","7462757043","5830005","3 ML","OZEMPIC SY0.25 OR 0.5MG 3ML PPN","169418113","1","$999.25","Branded Drug"
"2/28/26","7462815229","4418885","90 EA","SYNTHROID TB 50MCG 90","74455290","1","$152.17","Branded Drug"
"2/28/26","7462815229","4896676","60 EA","BREO ELLIPTA IN 100-25MCG 30INH","173085910","1","$396.02","Branded Drug"
"2/28/26","7462815229","5009469","30 EA","JARDIANCE TB 25MG 30","597015330","5","$1,701.90","Branded Drug"
"","","","","","","687","$390,594.21","Branded Drug"
"","","","","","","","",""
"Invoice Date","Invoice Number","Item #","Size","Description","NDC/UPC","Ship Qty","Invoice $","Type"
"2/18/26","7461357673","4493334","1 EA","BRITA WATER FILTER RPLC","6025835501","3","$26.01","General Merchandise"
"2/25/26","7462359125","4473443","3.4 OZ","PERRY ELLIS 360 SP 3.4OZ WOMENS","60894050231","1","$38.13","General Merchandise"
"","","","","","","4","$64.14","General Merchandise"
"","","","","","","","",""
"Invoice Date","Invoice Number","Item #","Size","Description","NDC/UPC","Ship Qty","Invoice $","Type"
"2/2/26","7458949689","5995832","70 GM","METRONID VAG GL 0.75% 70GM W/5APL","71656006770","1","$7.19","Generic Drug"
"2/2/26","7458949690","5705512","30 EA","RAMELTEON TB 8MG 30","832125030","3","$100.05","Generic Drug"
"2/2/26","7458949692","4488433","1000 EA","AMLODIPINE BESYLATE TB 2.5MG 1000","67877019710","1","$9.65","Generic Drug"
"2/2/26","7458949692","5918289","100 EA","TERAZOSIN CP 2MG 100","69452033120","1","$11.85","Generic Drug"
"2/2/26","7458949692","5926050","100 EA","HYDROXYUREA CP 500MG 100","70069082001","1","$12.05","Generic Drug"
"2/3/26","7459133940","2508042","5 ML","NEOMYC/POLY/DEX DR 0.1% 5ML SUSP","61314063006","3","$18.63","Generic Drug"
"2/3/26","7459133940","4384731","2.5 ML","LATANOPROST DR 0.005% 2.5ML","59762033302","24","$85.20","Generic Drug"
"2/3/26","7459133940","4591467","473 ML","ENULOSE SL 10GM/15ML 473ML","45963043864","4","$37.80","Generic Drug"
"2/3/26","7459133940","5098041","100 EA","WARFARIN SOD TB 4MG 100 CPLT","93171601","1","$8.75","Generic Drug"
"2/3/26","7459133940","5110093","100 EA","WARFARIN SOD TB 3MG 100 CPLT","93171501","1","$4.28","Generic Drug"
"2/3/26","7459133940","5170170","100 EA","WARFARIN SOD TB 1MG 100 CPLT","93171201","1","$7.65","Generic Drug"
"2/3/26","7459133940","5352158","30 EA","AMLOD/OLMES MEDOX TB 5-20MG 30","33342019007","3","$31.05","Generic Drug"
"2/3/26","7459133940","5368584","90 EA","DUTASTERIDE CP 0.5MG 90","31722013190","2","$16.20","Generic Drug"
"2/3/26","7459133940","5371661","45 GM","TRETINOIN CR 0.025% 45GM","574222545","0","$0.00","Generic Drug"
"2/3/26","7459133940","5478524","3X28EA","TARINA FE EQ TB 1-0.02MG 3X28 BPK","50102022823","1","$20.70","Generic Drug"
"2/3/26","7459133940","5483094","100 EA","WARFARIN SOD TB 7.5MG 100 CPLT","93172301","1","$6.10","Generic Drug"
"2/3/26","7459133940","5503495","100 GM","DICLOFENAC SOD GL 3% 100GM TOP","45802011101","1","$26.50","Generic Drug"
"2/3/26","7459133940","5939848","30 EA","TRANEXAMIC ACID TB 650MG 30","72888017830","4","$161.40","Generic Drug"
"2/3/26","7459133940","5964572","180 EA","SACUBITRIL/VALS TB24-26MG180","72205028018","2","$257.80","Generic Drug"
"2/3/26","7459133940","5964598","180 EA","SACUBITRIL/VALS TB49-51MG180","72205028118","1","$79.89","Generic Drug"
"2/3/26","7459133941","5606298","100 EA","ALPRAZOLAM TB 2MG 100          C4","65862067901","3","$16.20","Generic Drug"
"2/3/26","7459154296","5371661","45 GM","TRETINOIN CR 0.025% 45GM","574222545","2","$47.46","Generic Drug"
"2/3/26","7459154297","3407814","20 EA","AMOX/POT CLAV TB 500-125MG 20","93227434","5","$25.00","Generic Drug"
"2/3/26","7459154297","5099437","90 EA","ALFUZOSIN HCL TB 10MG 90 ER","57237011490","3","$18.60","Generic Drug"
"2/3/26","7459154297","5301791","30 EA","AMLOD/OLME/HCTZ TB 5-40-25MG 30","49884078811","3","$117.30","Generic Drug"
"2/3/26","7459154297","5672886","30 EA","MESALAMINE SU 1000MG 30 RECTAL","31722000530","1","$47.20","Generic Drug"
"2/3/26","7459154297","5818315","100 EA","BENAZEPRIL/HCTZ TB 20-12.5MG 100","62559041601","2","$29.62","Generic Drug"
"2/3/26","7459154297","5919584","4 EA","CLONIDINE TD SYS AP 0.1MG/24H 1X4","75907002348","2","$29.36","Generic Drug"
"2/3/26","7459154298","5497656","4 EA","BUPRENORPHINE AP 10MCG/H 4 TD  C3","93365740","1","$266.65","Generic Drug"
"2/3/26","7459154299","4253464","100 EA","OXYCODONE HCL TB 10MG 100 IR   C2","10702005601","6","$90.30","Generic Drug"
"2/3/26","7459154299","4732566","500 EA","OXYCOD/APAP TB 10-325MG 500    C2","47781023005","1","$112.85","Generic Drug"
"2/4/26","7459338519","5406152","20 ML","FLUOCINOLONE ACET DR 0.01% 20ML","45802000910","2","$29.20","Generic Drug"
"2/4/26","7459338519","5581129","30 EA","TELMISARTAN TB 40MG 30","67877048330","6","$49.80","Generic Drug"
