"Drug Name","NDC #","QOH","Total Rxs","Quantity","Acq Cost","Total","Margin","Profit Pct","Min QOH","Pkg Size",
"GLIMEPIRIDE 4MG TAB ***","16729-0003-01","-3210","1","90","77.36","5.54","-1296.39%","-92.84%","0","100"
"IPRATROPIUM BROMIDE 0.03 % NASAL SOLUTION","69238-2016-03","-540","1","90","288.12","30.08","-857.85%","-89.56%","0","30"
"DILTIAZEM 300MG CAPSULE ER","50742-0251-30","-1260","1","90","196.65","24.87","-690.71%","-87.35%","0","30"
"ARIPIPRAZOLE 20 MG ORAL TABLET","67877-0434-05","-600","3","90","3483.90","29.29","-11794.5%","-99.16%","0","500"
"FLUOXETINE HCL 20MG TABLET","59651-0309-01","-1290","2","90","325.16","28.97","-1022.4%","-91.09%","0","100"
"XARELTO 15MG TAB","50458-0578-30","-5862","1","90","1950.00","629.26","-209.89%","-67.73%","0","30"
"ENALAPRIL MALEATE 2.5MG TABLET","23155-0704-01","-2200","1","90","112.81","5.85","-1828.38%","-94.81%","0","100"
"REPAGLINIDE 1MG TAB ***","57237-0158-01","-1476","1","90","283.25","11.19","-2431.28%","-96.05%","0","100"
"SYNTHROID 50MCG TABLET","00074-4552-90","-1440","1","90","139.48","159.98","12.81%","14.7%","0","90"
"ONDANSETRON ODT 8MG TAB ***","62756-0356-64","-860","2","90","2309.76","20.40","-11222.35%","-99.12%","0","30"
"METHIMAZOLE 5MG TABLE ***","23155-0070-01","-3847","1","90","27.97","5.41","-417.01%","-80.66%","0","100"
"DOXAZOSIN MESYLATE 2MG TABLET","00832-0357-11","-1950","1","90","104.38","5.29","-1873.16%","-94.93%","0","100"
"INDOMETHACIN 25MG CAP ***","68462-0406-01","-2998","1","90","31.10","18.99","-63.77%","-38.94%","0","100"
"GLIPIZIDE ER 2.5 MG ORAL TABLET EXTENDED RELEASE 24 HOUR","59651-0780-30","-660","1","90","31.47","5.21","-504.03%","-83.44%","0","30"
"CARBATROL 300MG EXT-RELEASE CAPSULE****","54092-0173-12","-4680","1","90","202.50","163.00","-24.23%","-19.51%","0","120"
"TORSEMIDE 10MG TABLET","31722-0530-01","-5137","1","90","54.39","12.72","-327.59%","-76.61%","0","100"
"INSULIN LISPRO 100 UNIT/ML INJECTION SOLUTION","00002-7737-01","-1120","1","90","232.20","226.62","-2.46%","-2.4%","0","10"
"ATENOLOL 50MG TABLET","65862-0169-99","-9515","1","90","64.57","4.80","-1245.21%","-92.57%","0","1000"
"CANDESARTAN CILEXETIL-HCTZ 32-12.5 MG ORAL TABLET","43547-0460-09","-360","1","90","372.60","118.60","-214.17%","-68.17%","0","90"
"NEBIVOLOL 10MG TABLET","62559-0277-30","-1920","1","90","439.53","18.85","-2231.72%","-95.71%","0","30"
"BENAZEPRIL-HCTZ 20-12.5MG TABLET","00574-0229-01","-2622","1","90","83.10","40.47","-105.34%","-51.3%","0","100"
"GLIMEPIRIDE 2MG TAB ***","16729-0002-16","-3000","1","90","39.82","11.53","-245.36%","-71.04%","0","500"
"METOPROLOL SUCCINATE ER 200MG TABLET","70010-0783-05","-1200","1","90","83.66","25.12","-233.04%","-69.97%","0","500"
"HYDROXYZINE HCL 50MG TABLET","23155-0502-10","-3870","1","90","81.42","15.17","-436.72%","-81.37%","0","1000"
"LETROZOLE 2.5 MG ORAL TABLET","16729-0034-15","-910","1","90","1397.20","25.71","-5334.46%","-98.16%","0","90"
"AMLODIPINE-VALSARTAN 5-160 MG TABLET","00378-1721-93","-2565","1","90","422.67","49.66","-751.13%","-88.25%","0","30"
"CHLORZOXAZONE 375 MG ORAL TABLET","59651-0305-01","-360","1","90","691.30","56.07","-1132.92%","-91.89%","0","100"
"NEBIVOLOL 20MG TABLET","62559-0278-90","-2280","1","90","439.54","19.32","-2175.05%","-95.6%","0","90"
"MECLIZINE 25MG TABLET","65162-0442-10","-25499","2","90","31.07","10.54","-194.78%","-66.08%","0","100"
"PRIMIDONE 50MG TAB ***","53746-0544-01","-1530","1","90","31.19","14.36","-117.2%","-53.96%","0","100"
"IPRATROPIUM-ALBUTEROL 0.5-2.5 (3)MG/3ML SOLUTION","69097-0173-53","-10080","1","90","60.00","17.02","-252.53%","-71.63%","0","90"
"OMEPRAZOLE 20MG CAPSULE DR","68462-0396-10","-450","1","90","332.84","1.16","-28593.1%","-99.65%","0","1000"
"BENAZEPRIL HCL 10 MG ORAL TABLET","23155-0750-01","-90","1","90","7.89","2.68","-194.4%","-66.03%","0","100"
"CANDESARTAN CILEXETIL 8 MG ORAL TABLET","62332-0342-90","-810","1","90","213.27","39.18","-444.33%","-81.63%","0","90"
"PROPRANOLOL 60MG CAPSULE ER","00527-4116-37","-780","1","90","159.31","25.64","-521.33%","-83.91%","0","100"
"METOPROLOL-HCTZ 50-25MG TABLET","00378-0424-01","-1260","1","90","108.48","41.70","-160.14%","-61.56%","0","100"
"CREON 24000-76000 UNIT CAPSULE DR","00032-2636-01","-540","1","90","789.89","747.04","-5.74%","-5.42%","0","100"
"NEXLIZET 180-10MG TABLET","72426-0818-03","-720","1","90","1225.89","1255.88","2.39%","2.45%","0","30"
"OXYCODONE-ACETAMINOPHEN 5-325 MG ORAL TABLET","47781-0196-01","165","1","90","105.94","5.21","-1933.4%","-95.08%","0","100"
"VALSARTAN-HCTZ 320-12.5MG TABLET","00378-6324-77","-4230","1","90","419.10","28.85","-1352.69%","-93.12%","0","90"
"VALSARTAN 160MG TABLET","00378-5814-77","-6422","1","90","403.45","29.98","-1245.73%","-92.57%","0","90"
"FENOFIBRATE 54 MG ORAL TABLET","70756-0214-90","-240","1","90","61.31","18.61","-229.45%","-69.65%","0","90"
"VALSARTAN-HYDROCHLOROTHIAZIDE 80-12.5 MG ORAL TABLET","00378-6321-77","-180","1","90","304.03","14.18","-2044.08%","-95.34%","0","90"
"ESOMEPRAZOLE 40MG CAPSULE DR","70377-0056-12","-5078","1","90","698.41","22.67","-2980.77%","-96.75%","0","90"
"MUPIROCIN 2% OINTMENT","51672-1312-00","-4620","4","88","200.00","52.39","-281.75%","-73.8%","0","22"
"HYDROCORTISONE 1% CREAM","00168-0015-31","-4195.8","2","85.05","15.12","17.48","13.5%","15.61%","0","28.35"
"ECONAZOLE NITRATE 1% CREAM ***","45802-0466-53","-255","1","85","120.05","41.13","-191.88%","-65.74%","0","85"
"MIEBO 1.338 GM/ML OPHTHALMIC SOLUTION","24208-0377-05","-588","20","84","22278.76","21894.85","-1.75%","-1.72%","0","3"
"ALTAVERA 0.15-30MG TABLET****","70700-0116-85","-1512","1","84","330.00","10.63","-3004.42%","-96.78%","0","28"
"LO LOESTRIN FE 1 MG-10 MCG / 10 MCG ORAL TABLET","00430-0420-14","-588","1","84","504.34","579.13","12.91%","14.83%","0","140"
"ISIBLOOM 0.15-30 MG-MCG ORAL TABLET","70700-0113-85","-840","1","84","130.00","21.48","-505.21%","-83.48%","0","84"
"TRI-LO-ESTARYLLA 0.18/0.215/0.25 MG-25 MCG ORAL TABLET","70700-0120-85","-980","1","84","158.82","19.50","-714.46%","-87.72%","0","84"
"FLUCONAZOLE 200MG TABLET","68462-0104-30","-223","2","82","1015.82","41.16","-2367.98%","-95.95%","0","30"
"OZEMPIC (1 MG/DOSE) 4MG/3ML INJECTION","00169-4130-13","-1944","17","81","29430.00","26205.69","-12.3%","-10.96%","0","3"
"NAPROXEN 375 MG TABLET","70010-0138-01","-2789","2","80","68.48","15.21","-350.23%","-77.79%","0","100"
"TRIAMCINOLONE ACETONIDE 0.1 % EXTERNAL OINTMENT","33342-0333-80","-16240","1","80","10.90","14.87","26.7%","36.42%","0","80"
"HYOSCYAMINE SULFATE 0.125MG TABLET","47781-0013-01","-1772","2","80","58.48","38.76","-50.88%","-33.72%","0","100"
"ALBUTEROL SULFATE 0.63 MG/3ML INHALATION NEBULIZATION SOLUTION","00378-7057-52","-3525","1","75","35.69","25.06","-42.42%","-29.78%","0","75"
"ALPRAZOLAM 2 MG ORAL TABLET","65862-0679-01","100","1","75","126.72","13.71","-824.29%","-89.18%","0","100"
"ALBUTEROL SULFATE 1.25 MG/3ML INHALATION NEBULIZATION SOLUTION","00378-7058-52","-675","1","75","35.69","8.01","-345.57%","-77.56%","0","75"
"IPRATROPIUM BROMIDE 0.02 % INHALATION SOLUTION","76204-0100-30","-5325","1","75","45.41","3.44","-1220.06%","-92.42%","0","75"
"CLONIDINE 0.1MG TAB ***","52817-0180-10","-6906","2","75","19.43","21.94","11.44%","12.92%","0","100"
"ELIQUIS DVT/PE STARTER PACK 5 MG ORAL TABLET THERAPY PACK","00003-3764-74","-74","1","74","800.00","306.50","-161.01%","-61.69%","0","74"
"ONDANSETRON ODT  4MG TAB ***","68462-0157-13","-2965","6","71","1641.06","50.06","-3178.19%","-96.95%","0","30"
"PREDNISONE 20MG TABLET","64380-0785-08","-4062","6","66","11.95","16.19","26.19%","35.48%","0","1000"
"AIRSUPRA 90-80 MCG/ACT INHALATION AEROSOL","00310-9080-12","-321","6","64.2","2941.20","2810.03","-4.67%","-4.46%","0","10.7"
"NURTEC 75MG TABLET DISINTEGRATING","72618-3000-02","-688","4","64","7589.60","8185.04","7.27%","7.85%","0","8"
"CEPHALEXIN 500MG CAPSULE ***","67877-0219-05","-4875","4","62","85.54","17.71","-383%","-79.3%","0","500"
"RISPERIDONE 0.25MG TABLET","68382-0112-14","-3950","2","60","201.32","22.46","-796.35%","-88.84%","0","60"
"AMLODIPINE BESYLATE 10 MG ORAL TABLET","00904-6371-61","-90","2","60","116.36","4.80","-2324.17%","-95.87%","0","100"
"DILTIAZEM 360MG CAPSULE ER","50742-0252-90","-1320","2","60","528.10","16.32","-3135.91%","-96.91%","0","90"
"SYMTUZA 800-150-200-10MG TABLET","59676-0800-30","-1350","2","60","8389.74","8976.74","6.54%","7%","0","30"
"HYDROXYZINE HCL 10MG TAB ***","23155-0500-05","-360","2","60","34.92","21.92","-59.31%","-37.23%","0","500"
"DIGOXIN 250MCG TABLET ***","70954-0202-10","-2670","2","60","118.68","27.16","-336.97%","-77.11%","0","100"
"VALSARTAN-HCTZ 160-25MG TABLET","00378-6323-77","-2450","2","60","250.08","14.34","-1643.93%","-94.27%","0","90"
"SYNJARDY 12.5-1000MG TABLET****","00597-0168-60","-3630","2","60","508.62","332.58","-52.93%","-34.61%","0","60"
"GLYCOPYRROLATE 1MG TABLET","23155-0606-01","-180","1","60","67.75","9.78","-592.74%","-85.56%","0","100"
"SPIRONOLACTONE 100MG TABLET","53746-0515-01","-1905","2","60","73.50","19.54","-276.15%","-73.41%","0","100"
"BIKTARVY 50-200-25MG TABLET","61958-2501-01","-2730","2","60","8640.00","8199.75","-5.37%","-5.1%","0","30"
"MESALAMINE 1000 MG RECTAL SUPPOSITORY","31722-0005-30","-240","2","60","2157.90","206.19","-946.56%","-90.44%","0","30"
"JULUCA 50-25MG TABLET*****","49702-0242-13","-2280","2","60","7550.00","7271.21","-3.83%","-3.69%","0","30"
"FLUOXETINE 20MG CAPSULE","65862-0193-99","-6752","2","60","134.92","11.23","-1101.42%","-91.68%","0","1000"
"NYSTATIN 100000UNIT/GM POWDER****","00832-0465-30","-2520","1","60","160.00","23.58","-578.54%","-85.26%","0","30"
"LINZESS 72 MCG ORAL CAPSULE","00456-1203-30","-4950","2","60","1063.28","544.32","-95.34%","-48.81%","0","30"
"LACOSAMIDE 150MG TABLET","62332-0173-60","60","1","60","918.63","17.04","-5291.02%","-98.15%","0","60"
"ARIPIPRAZOLE 2MG TABLET","67877-0430-03","-2680","2","60","1651.46","22.96","-7092.77%","-98.61%","0","30"
"HALOPERIDOL 5MG TAB ***","68382-0079-01","-2650","1","60","61.43","11.30","-443.63%","-81.61%","0","100"
"XIGDUO XR 5-1000 MG TABLET ER","00310-6260-60","-2760","1","60","566.40","570.45","0.71%","0.72%","0","60"
"LIDOCAINE-PRILOCAINE 2.5-2.5 % EXTERNAL CREAM","00168-0357-30","-2760","2","60","50.00","15.82","-216.06%","-68.36%","0","30"
"BACLOFEN 20MG TABLET","00172-4097-60","-120","2","60","264.72","13.62","-1843.61%","-94.85%","0","100"
"RIVAROXABAN 2.5 MG ORAL TABLET","43598-0981-60","-600","1","60","555.41","277.71","-100%","-50%","0","60"
"AMITRIPTYLINE HCL 50 MG ORAL TABLET","16571-0107-01","-495","2","60","65.54","13.38","-389.84%","-79.58%","0","100"
"EUCRISA 2% OINTMENT*****","55724-0211-21","-1560","1","60","850.00","769.85","-10.41%","-9.43%","0","60"
"ANORO ELLIPTA 62.5-25MCG/INH AEROSOL 60EA*****","00173-0869-10","-1560","1","60","545.00","465.18","-17.16%","-14.65%","0","60"
"ACYCLOVIR 5 % EXTERNAL OINTMENT","68462-0746-35","-300","2","60","1600.00","35.88","-4359.31%","-97.76%","0","30"
"SACUBITRIL-VALSARTAN 49-51 MG ORAL TABLET","72205-0281-60","-2400","1","60","703.77","107.85","-552.55%","-84.68%","0","60"
"INCRUSE ELLIPTA 62.5MCG/INH AEROSOL*****","00173-0873-10","-3960","2","60","880.00","664.55","-32.42%","-24.48%","0","30"
"IYUZEH 0.005 % OPHTHALMIC SOLUTION","82584-0003-30","-1050","2","60","617.14","602.72","-2.39%","-2.34%","0","30"
"XIFAXAN 550MG TABLET****","65649-0303-02","-1242","1","60","4000.00","3548.83","-12.71%","-11.28%","0","60"
"TERAZOSIN HCL 5 MG ORAL CAPSULE","24689-0882-01","-1260","1","60","82.82","4.09","-1924.94%","-95.06%","0","100"
"LITHIUM CARBONATE 600MG CAPSULE","00054-2531-25","-2610","1","60","20.18","22.15","8.89%","9.76%","0","100"
"KETOCONAZOLE 2% CREAM","00168-0099-60","-21780","1","60","55.40","21.30","-160.09%","-61.55%","0","60"
"PREGABALIN 150 MG ORAL CAPSULE","82619-0126-01","30","1","60","2.41","1.60","-50.62%","-33.61%","0","90"
"ADVAIR DISKUS 250-50MCG/DOSE AEROSOL 60EA***","00173-0696-00","-13260","1","60","492.00","182.54","-169.53%","-62.9%","0","60"
"TICAGRELOR 60 MG ORAL TABLET","00480-2688-06","-720","1","60","455.65","238.18","-91.3%","-47.73%","0","60"
"POTASSIUM CITRATE 15MEQ TABLET EXTENDED RELEASE","71930-0050-12","-3506","1","60","122.29","21.88","-458.91%","-82.11%","0","100"
"SEGLUROMET 2.5-1000MG TABLET","00006-5373-03","-1980","1","60","400.00","353.21","-13.25%","-11.7%","0","60"
"CLONIDINE 0.3MG TAB ***","00228-2129-10","-3180","2","60","27.04","22.69","-19.17%","-16.09%","0","100"
"KETOCONAZOLE 2 % EXTERNAL CREAM","00168-0099-30","-2070","1","60","89.62","25.86","-246.56%","-71.14%","0","30"
"VALACYCLOVIR 1GM TABLET","57237-0043-90","-3705","3","60","619.72","20.52","-2920.08%","-96.69%","0","90"
"CICLOPIROX 0.77% CREAM ***","51672-1318-02","-2490","1","60","71.52","15.78","-353.23%","-77.94%","0","30"
"VASCEPA 0.5 GM ORAL CAPSULE","52937-0003-40","-1560","1","60","107.02","99.26","-7.82%","-7.25%","0","240"
"WARFARIN SODIUM 1MG TAB ***","00093-1712-01","-1620","1","60","31.61","13.80","-129.06%","-56.34%","0","100"
"PHENOBARBITAL 32.4 MG TABLET","00603-5166-32","340","1","60","33.09","17.08","-93.74%","-48.38%","0","1000"
"SYNJARDY 5-1000 MG TABLET","00597-0175-60","-1980","1","60","612.29","346.38","-76.77%","-43.43%","0","60"
"DEPAKOTE 500MG TABLET DELAYED RELEASE","00074-7327-13","-2460","1","60","474.00","458.27","-3.43%","-3.32%","0","100"
"METOLAZONE 2.5 MG ORAL TABLET","69292-0562-01","-993","1","60","133.01","11.43","-1063.69%","-91.41%","0","100"
"VENLAFAXINE HCL ER 75 MG CAPSULE","65862-0528-90","-1320","2","60","240.74","15.62","-1441.23%","-93.51%","0","90"
"REXULTI 1MG TABLET","59148-0037-13","-240","2","60","2662.60","2979.06","10.62%","11.89%","0","30"
"LACOSAMIDE 100MG TABLET","62332-0172-60","240","1","60","867.38","21.01","-4028.42%","-97.58%","0","60"
"NEXIUM 40MG CAPSULE****","00186-5040-31","-3030","1","60","1000.00","523.73","-90.94%","-47.63%","0","30"
"PAXIL 20 MG ORAL TABLET","60505-4518-03","-540","1","60","634.24","642.47","1.28%","1.3%","0","30"
"BUSPIRONE HCL 30 MG ORAL TABLET","72888-0066-05","-420","1","60","178.60","16.97","-952.45%","-90.5%","0","500"
"ACYCLOVIR 400 MG TABLET","31722-0777-05","-1716","1","60","92.45","15.65","-490.73%","-83.07%","0","500"
"REPAGLINIDE 2MG TABLET","57237-0159-01","-4980","1","60","188.83","12.47","-1414.27%","-93.4%","0","100"
"CLINDAMYCIN PHOSPHATE 1 % EXTERNAL SOLUTION","51672-4081-04","-540","1","60","100.00","25.75","-288.35%","-74.25%","0","60"
"LOKELMA 5GM PACK","00310-1105-30","-1620","2","60","2400.00","1688.36","-42.15%","-29.65%","0","30"
"BUPROPION HCL 75MG TABLET","60505-0158-01","-3175","1","60","40.94","15.89","-157.65%","-61.19%","0","100"
"ZTLIDO 1.8 % EXTERNAL PATCH****","69557-0111-30","-1260","1","60","695.98","720.83","3.45%","3.57%","0","30"
"DICLOFENAC EPOLAMINE 1.3 % PATCH","00093-3727-55","-180","1","60","1000.00","283.98","-252.14%","-71.6%","0","30"
"DIVALPROEX 500MG TABLET DELAYED RELEASE","57237-0048-05","-2580","1","60","165.82","13.83","-1098.99%","-91.66%","0","500"
"FLUOCINONIDE 0.05 % EXTERNAL OINTMENT","51672-1264-03","-300","1","60","243.38","9.17","-2554.09%","-96.23%","0","60"
"ARNUITY ELLIPTA 50 MCG/ACT INHAEROSOL","00173-0888-10","-390","2","60","430.32","407.68","-5.55%","-5.26%","0","30"
"MORPHINE SULFATE ER 30 MG ORAL TABLET EXTENDED RELEASE","42858-0802-01","200","1","60","32.97","17.83","-84.91%","-45.92%","0","100"
"DESONIDE 0.05 % EXTERNAL CREAM","62332-0632-60","-360","1","60","276.18","55.44","-398.16%","-79.93%","0","60"
"NYSTATIN 100000 UNIT/GM EXTERNAL POWDER","69315-0306-60","-120","1","60","71.52","23.58","-203.31%","-67.03%","0","60"
"BREO ELLIPTA 200-25MCG/INH AEROSOL 60EA*******","00173-0882-10","-7680","1","60","650.00","387.27","-67.84%","-40.42%","0","60"
"RISPERIDONE 1MG TABLET","68382-0114-14","-1312","2","58","227.03","21.91","-936.19%","-90.35%","0","60"
"BASAGLAR KWIKPEN 100UNIT/ML INJECTION*****","00002-7715-59","-11361","5","57","1558.00","1186.95","-31.26%","-23.82%","0","15"
"METHOTREXATE 2.5MG TAB ***","68382-0775-01","-4186","2","56","139.71","28.48","-390.55%","-79.61%","0","100"
"AMOXICILLIN 875 MG TABLET","65862-0015-01","-1400","4","56","56.00","8.13","-588.81%","-85.48%","0","100"
"TRAMADOL 50 MG TABLET","60219-2348-05","252","2","56","40.16","0.34","-11711.76%","-99.15%","0","500"
"METRONIDAZOLE 250MG TABLET","23155-0651-01","-364","1","56","20.90","10.45","-100%","-50%","0","100"
"NITROFURANTOIN MONOHYD MACRO 100 MG ORAL CAPSULE","70756-0404-11","-218","5","54","189.65","25.99","-629.7%","-86.3%","0","100"
"AMOXICILLIN-CLAVULANATE 875-125MG TABLET","42571-0162-01","-1574","4","52","225.90","29.60","-663.18%","-86.9%","0","100"
"MOMETASONE FUROATE 50MCG/ACT SUSPENSION","60505-0830-01","-408","3","51","538.14","159.23","-237.96%","-70.41%","0","17"
"DORZOLAMIDE HCL 2% SOLUTION","61314-0019-10","-1520","3","50","233.65","27.42","-752.12%","-88.26%","0","10"
"AZELAIC ACID 15 % EXTERNAL GEL","51672-1389-03","-150","1","50","123.84","55.81","-121.9%","-54.93%","0","50"
"WARFARIN 4MG TAB ***","00093-1716-01","-600","1","50","33.21","2.10","-1481.43%","-93.68%","0","100"
"PREDNISOLONE 15 MG/5ML ORAL SOLUTION","00121-0885-08","-355","1","50","61.92","24.10","-156.93%","-61.08%","0","240"
"OZEMPIC (2 MG/DOSE) 8 MG/3ML PEN-INJECTOR","00169-4772-12","-840","12","48","14729.60","15432.19","4.55%","4.77%","0","3"
"AMOXICILLIN-POT CLAVULANATE 875-125 MG TABLET ***","00143-9249-20","-327","3","48","208.53","20.07","-939.01%","-90.38%","0","20"
"FLUTICASONE PROPIONATE HFA 110 MCG/ACT INHAEROSOL","66993-0079-96","-720","4","48","1073.88","752.68","-42.67%","-29.91%","0","12"
"CIPROFLOXACIN 500MG TABLET","00143-9928-01","-1584","4","48","221.58","36.68","-504.09%","-83.45%","0","100"
"PREDNISOLONE ACETATE 1% SUSPENSION","61314-0637-15","-1290","3","45","600.00","204.49","-193.41%","-65.92%","0","15"
"BETAMETHASONE VALERATE 0.1% CREAM**","00713-0326-37","-405","1","45","39.28","20.32","-93.31%","-48.27%","0","45"
"LUMIGAN 0.01% SOLUTION*****","00023-3205-08","-1447.5","6","45","5010.00","4612.74","-8.61%","-7.93%","0","7.5"
"TRIAMCINOLONE ACETONIDE 0.5 % CREAM","00168-0002-15","-510","3","45","28.65","31.03","7.67%","8.31%","0","15"
"MOMETASONE FUROATE 0.1 % EXTERNAL OINTMENT","45802-0119-42","-585","1","45","38.36","20.68","-85.49%","-46.09%","0","45"
"DOXEPIN HCL 5 % EXTERNAL CREAM","69238-1733-06","-90","1","45","655.69","271.22","-141.76%","-58.64%","0","45"
"METRONIDAZOLE 0.75 % EXTERNAL GEL","00713-0637-37","-990","1","45","319.69","45.46","-603.23%","-85.78%","0","45"
"TRETINOIN 0.1 % EXTERNAL CREAM","51672-1395-09","-405","1","45","211.73","22.69","-833.14%","-89.28%","0","45"
"TRETINOIN 0.05% CREAM","00574-2205-45","-2025","1","45","147.89","24.95","-492.75%","-83.13%","0","45"
"IVERMECTIN 1 % EXTERNAL CREAM","45802-0102-84","-720","1","45","563.04","72.27","-679.08%","-87.16%","0","45"
"AMOXICILLIN-CLAVULANATE 500-125MG TABLET","00093-2274-34","-1170","2","44","143.20","8.92","-1505.38%","-93.77%","0","20"
"ALENDRONATE 70MG TAB ***","69097-0224-16","-3712","5","44","631.07","22.64","-2687.41%","-96.41%","0","4"
"ESTRADIOL 0.1 MG/GM VAGINAL CREAM","66993-0002-10","-9052.5","1","42.5","266.78","99.50","-168.12%","-62.7%","0","42.5"
"PREDNISONE 10MG TABLET","59746-0173-06","-2847","1","42","32.97","5.58","-490.86%","-83.08%","0","100"
"METOLAZONE 5 MG TABLET","00185-0055-01","-504","2","42","85.08","19.13","-344.75%","-77.52%","0","100"
"SYMBICORT 80-4.5MCG/ACT AEROSOL****","00186-0372-20","-1764.6","4","40.8","6000.00","826.63","-625.84%","-86.22%","0","10.2"
"FLUOCINOLONE ACETONIDE 0.01 % OTIC OIL","45802-0009-10","-140","2","40","153.14","40.90","-274.43%","-73.29%","0","20"
"BRIMONIDINE TARTRATE 0.2% SOLUTION","61314-0143-10","-1720","4","40","182.68","45.66","-300.09%","-75.01%","0","10"
"PREDNISOLONE ACETATE 1% SUSPENSION","61314-0637-10","-1780","4","40","640.00","215.89","-196.45%","-66.27%","0","10"
"SULFAMETHOXAZOLE-TRIMETHOPRIM 800-160MG TABLET","57237-0233-01","-3099","3","40","48.24","11.92","-304.7%","-75.29%","0","100"
"LEVOTHYROXINE 150 MCG TABLET","68180-0973-03","-3394","1","40","23.32","12.20","-91.15%","-47.68%","0","1000"
"INSULIN GLARGINE 100 UNIT/ML YFGN","83257-0015-32","-852","5","39","397.07","197.99","-100.55%","-50.14%","0","15"
"RIFAMPIN 300MG CAPSULE","68180-0659-07","-1356","1","36","142.16","34.89","-307.45%","-75.46%","0","60"
"KETOROLAC 0.5 % OPHTHALMIC SOLUTION","42571-0137-25","-690","6","35","638.12","103.71","-515.29%","-83.75%","0","5"
"CICLOPIROX 8 % EXTERNAL SOLUTION","42192-0715-06","-1108.8","5","33","1000.00","76.02","-1215.44%","-92.4%","0","6.6"
"CEFADROXIL 500 MG ORAL CAPSULE","00093-3196-01","-295","1","32","99.07","9.03","-997.12%","-90.89%","0","100"
"FLUTICASONE PROPIONATE HFA 44 MCG/ACT INH AEROSOL","66993-0078-96","-625.4","3","31.8","601.59","399.39","-50.63%","-33.61%","0","10.6"
"AZELASTINE 0.05% OPHTHALMIC SOLUTION","60505-0578-04","-2700","5","30","750.00","26.87","-2691.22%","-96.42%","0","6"
"MIRTAZAPINE 30MG TABLET","60505-0248-01","-2250","1","30","58.74","4.43","-1225.96%","-92.46%","0","30"
"TACROLIMUS 0.1 % OINTMENT","00168-0416-30","-2490","1","30","223.99","38.55","-481.04%","-82.79%","0","30"
"TADALAFIL 5MG TABLET","69238-1347-03","-2651","2","30","317.30","16.32","-1844.24%","-94.86%","0","30"
"DEXILANT 60MG CAP ***","64764-0175-30","-1980","1","30","400.00","293.23","-36.41%","-26.69%","0","30"
"NORTRIPTYLINE 10MG CAPSULE","51672-4001-01","-990","1","30","18.95","1.13","-1576.99%","-94.04%","0","100"
"DUTASTERIDE-TAMSULOSIN HCL 0.5-0.4 MG ORAL CAPSULE","68382-0640-06","-930","1","30","156.12","69.53","-124.54%","-55.46%","0","30"
"BENAZEPRIL-HYDROCHLOROTHIAZIDE 20-25 MG TABLET","62559-0417-01","-180","1","30","53.34","8.64","-517.36%","-83.8%","0","100"
"NIFEDIPINE 90MG TABLET ER","59651-0297-01","-4580","1","30","78.22","15.47","-405.62%","-80.22%","0","100"
"MEMANTINE HCL ER 7 MG ORAL CAPSULE EXTENDED RELEASE 24 HOUR","70436-0054-04","-360","1","30","394.22","31.18","-1164.34%","-92.09%","0","30"
"VEMLIDY 25 MG ORAL TABLET","61958-2301-01","-270","1","30","1575.50","1538.23","-2.42%","-2.37%","0","30"
"NADOLOL 20MG TABLET","69238-1123-09","-1200","1","30","120.23","15.89","-656.64%","-86.78%","0","90"
"FLUOXETINE 10MG CAP ***","65862-0192-01","-1526","1","30","67.04","0.36","-18522.22%","-99.46%","0","100"
"KETOCONAZOLE 2 % EXTERNAL CREAM","00168-0099-15","-210","2","30","53.14","18.18","-192.3%","-65.79%","0","15"
"ROZEREM 8MG TABLET","64764-0805-30","-270","1","30","550.00","383.19","-43.53%","-30.33%","0","30"
"NYSTATIN 100000UNIT/GM OINTMENT","00713-0686-31","-1650","1","30","22.58","11.57","-95.16%","-48.76%","0","30"
"PHENTERMINE 37.5MG TABLET","10702-0025-01","50","1","30","39.80","6.64","-499.4%","-83.32%","0","100"
"MIRTAZAPINE 45 MG TABLET DISINTEGRATING","65862-0023-06","-480","1","30","66.70","16.79","-297.26%","-74.83%","0","30"
"LAMOTRIGINE 100MG TABLET","65862-0228-01","-1440","1","30","122.58","0.76","-16028.95%","-99.38%","0","100"
"ARIPIPRAZOLE 15MG TABLET","43598-0968-30","-1140","1","30","828.40","2.45","-33712.24%","-99.7%","0","30"
"ANASTROZOLE 1MG TABLET","16729-0035-10","-6600","1","30","279.38","3.04","-9090.13%","-98.91%","0","30"
"TACROLIMUS 0.03 % EXTERNAL OINTMENT","00168-0417-30","-420","1","30","223.99","31.94","-601.28%","-85.74%","0","30"
"NALTREXONE 50MG TABLET","00406-1170-01","-2901","1","30","110.30","37.31","-195.63%","-66.17%","0","100"
"GENTAMICIN SULFATE 0.1 % EXTERNAL OINTMENT","00713-0682-31","-960","1","30","84.93","17.19","-394.07%","-79.76%","0","30"
"AMLODIPINE-BENAZEPRIL 5-20MG CAPSULE","68180-0459-01","-5150","1","30","73.76","5.52","-1236.23%","-92.52%","0","100"
"CLOTRIMAZOLE-BETAMETHASONE 1-0.05 % EXTERNAL CREAM","00168-0258-15","-405","1","30","60.00","16.73","-258.64%","-72.12%","0","15"
"CITALOPRAM 20MG TABLET","69097-0823-12","-330","1","30","62.11","7.11","-773.56%","-88.55%","0","500"
